ANO,UF,Município,T_ANALF15M,T_SUPER25M,ESPVIDA,MORT1,T_ENV,PIND,PMPOB,GINI,R1040,R2040,RDPC,POP,PESO65,I_ESCOLARIDADE,IDHM_E,IDHM_L,IDHM_R,IDHM
2010,43,CARLOS GOMES,4.74,3.95,78.14,8.9,12.57,1.17,3.7,0.43,8.85,6.36,761.35,1605,202,0.374,0.622,0.886,0.732,0.739
2010,43,CASCA,3.88,12.68,75.81,11.7,11.15,0.36,2.02,0.41,7.94,5.77,1011.38,8631,965,0.533,0.733,0.847,0.778,0.785
2010,43,CASEIROS,10.19,4.81,74.99,12.8,10.97,6.14,11.95,0.47,10.92,7.87,606.99,2995,330,0.353,0.6,0.833,0.696,0.703
2010,43,CATUÍPE,6.07,8.73,75.52,12.1,13.75,2.23,6.14,0.56,17.12,11.31,920.96,9308,1282,0.428,0.627,0.842,0.763,0.739
2010,43,CAXIAS DO SUL,2.34,13.51,76.58,11.19,7.07,0.36,1.72,0.48,11.56,7.97,1253.93,433304,30796,0.668,0.686,0.86,0.812,0.782
2010,43,CENTENÁRIO,4.08,2.53,76.36,11.0,13.86,5.2,8.5,0.46,10.47,7.76,651.77,2965,411,0.29,0.569,0.856,0.707,0.701
2010,43,CERRITO,12.08,4.28,74.41,13.6,13.48,6.18,20.28,0.48,12.01,8.63,476.66,6276,863,0.33,0.504,0.824,0.657,0.649
2010,43,CERRO BRANCO,13.08,3.13,73.93,14.2,12.57,3.02,11.66,0.41,7.84,6.11,519.95,4428,560,0.287,0.527,0.816,0.671,0.661
2010,43,CERRO GRANDE,14.04,7.45,73.19,15.3,11.09,4.85,14.25,0.49,12.3,8.69,538.45,2417,268,0.312,0.563,0.803,0.676,0.674
2010,43,CERRO GRANDE DO SUL,9.85,3.25,76.28,11.1,7.4,5.13,17.24,0.5,13.39,9.17,527.88,10191,760,0.347,0.499,0.855,0.673,0.66
2010,43,CERRO LARGO,4.43,9.23,75.91,11.6,11.4,0.37,2.85,0.47,10.71,7.46,862.05,13051,1515,0.511,0.698,0.849,0.752,0.764
2010,43,CHAPADA,4.28,5.09,75.95,11.5,12.38,1.34,3.47,0.46,10.13,7.09,860.15,9346,1161,0.453,0.679,0.849,0.752,0.757
2010,43,CHARQUEADAS,4.63,6.24,77.22,10.0,6.82,1.63,4.56,0.43,8.48,6.36,734.59,30581,2408,0.553,0.659,0.87,0.726,0.747
2010,43,CHARRUA,13.09,2.28,78.12,8.9,10.0,4.87,20.85,0.51,15.32,11.82,618.89,3471,347,0.233,0.385,0.885,0.699,0.62
2010,43,CHIAPETTA,6.26,5.85,75.98,12.2,10.51,4.54,13.15,0.49,12.79,9.26,632.18,4039,425,0.449,0.657,0.85,0.702,0.732
2010,43,CHUÍ,1.88,6.8,72.52,16.4,8.1,4.05,14.5,0.48,11.94,8.41,535.86,5836,479,0.615,0.658,0.792,0.676,0.706
2010,43,CHUVISCA,9.74,1.46,74.1,14.0,7.79,6.14,20.13,0.46,10.47,8.06,471.66,4918,385,0.219,0.437,0.818,0.655,0.616
2010,43,CIDREIRA,3.66,7.37,75.89,12.4,12.38,3.17,7.42,0.49,12.44,8.71,750.55,12624,1568,0.561,0.625,0.848,0.73,0.729
2010,43,CIRÍACO,7.12,6.31,76.31,11.1,12.11,1.45,6.08,0.45,9.99,7.04,725.12,4919,596,0.418,0.6,0.855,0.724,0.719
2010,43,COLINAS,2.93,3.6,75.38,13.0,18.55,0.08,2.2,0.47,10.55,6.93,1066.39,2418,449,0.449,0.678,0.84,0.786,0.765
2010,43,COLORADO,4.45,7.71,75.07,13.5,14.48,2.0,4.38,0.51,13.63,9.27,996.93,3547,514,0.448,0.674,0.835,0.775,0.758
2010,43,CONDOR,5.4,6.27,76.1,11.3,10.09,2.65,7.68,0.49,12.37,8.76,777.62,6539,661,0.454,0.666,0.852,0.735,0.747
2010,43,CONSTANTINA,8.26,7.61,78.12,8.9,10.73,3.01,10.09,0.45,10.02,7.28,732.39,9741,1046,0.44,0.668,0.885,0.726,0.754
2010,43,COQUEIRO BAIXO,7.06,2.38,78.14,8.9,20.42,4.22,9.34,0.41,7.86,6.05,634.31,1528,312,0.268,0.532,0.886,0.703,0.692
2010,43,COQUEIROS DO SUL,5.09,3.79,75.42,12.2,13.63,1.33,4.11,0.53,15.68,10.43,1208.56,2441,335,0.374,0.614,0.84,0.806,0.746
2010,43,CORONEL BARROS,3.15,4.75,76.11,11.3,15.58,0.19,3.59,0.53,15.1,9.7,1112.14,2451,383,0.349,0.61,0.852,0.793,0.744
2010,43,CORONEL BICACO,11.28,6.17,73.19,15.3,10.14,8.72,19.56,0.51,14.99,10.49,509.04,7716,786,0.379,0.55,0.803,0.667,0.665
2010,43,CORONEL PILAR,4.06,2.54,75.07,13.5,16.23,0.48,1.3,0.36,5.96,4.64,942.36,1723,280,0.357,0.6,0.835,0.766,0.727
2010,43,COTIPORÃ,4.52,5.07,75.07,13.5,16.47,0.1,0.37,0.39,6.87,5.18,943.48,3903,645,0.39,0.636,0.835,0.767,0.741
2010,43,COXILHA,6.82,2.3,76.93,10.3,7.82,6.17,11.86,0.49,12.54,8.85,596.9,2808,221,0.408,0.586,0.866,0.693,0.706
2010,43,CRISSIUMAL,4.79,4.34,75.11,12.6,13.09,2.84,7.24,0.41,7.92,5.85,630.54,14005,1843,0.399,0.616,0.835,0.702,0.712
2010,43,CRISTAL,9.49,2.61,74.57,13.3,10.29,2.99,11.74,0.45,9.68,7.11,575.45,7245,749,0.318,0.471,0.826,0.687,0.644
2010,43,CRISTAL DO SUL,12.19,4.53,74.56,13.4,11.39,7.06,17.74,0.45,9.88,7.46,430.67,2826,322,0.311,0.542,0.826,0.641,0.66
2010,43,CRUZ ALTA,4.49,14.32,76.49,11.6,9.88,2.76,7.02,0.53,15.59,10.53,871.81,62352,6208,0.591,0.653,0.858,0.754,0.75
2010,43,CRUZALTENSE,6.76,2.18,75.92,11.5,13.17,6.23,9.38,0.45,9.78,7.59,723.18,2129,282,0.344,0.605,0.849,0.724,0.719
2010,43,CRUZEIRO DO SUL,3.83,4.46,74.98,12.8,11.07,0.42,1.82,0.41,7.77,5.44,832.23,12229,1364,0.427,0.607,0.833,0.746,0.723
2010,43,DAVID CANABARRO,7.36,7.21,77.2,10.0,10.06,,2.6,0.44,9.33,6.39,798.91,4683,471,0.455,0.688,0.87,0.74,0.762
2010,43,DERRUBADAS,9.78,4.48,75.74,11.8,10.72,17.64,24.87,0.55,19.13,13.71,497.31,3183,342,0.369,0.628,0.846,0.664,0.707
2010,43,DEZESSEIS DE NOVEMBRO,12.29,3.55,73.55,14.8,14.34,11.96,27.9,0.48,12.61,9.44,391.3,2861,411,0.359,0.553,0.809,0.625,0.654
2010,43,DILERMANDO DE AGUIAR,13.65,1.96,76.85,10.4,13.67,8.02,22.19,0.58,20.25,12.69,553.74,3064,419,0.278,0.463,0.864,0.681,0.648
2010,43,DOIS IRMÃOS,2.04,7.36,75.87,12.4,5.64,,0.52,0.38,6.9,4.97,921.37,27406,1556,0.571,0.633,0.848,0.763,0.743
2010,43,DOIS IRMÃOS DAS MISSÕES,12.29,6.84,72.81,15.9,8.81,13.22,26.64,0.5,14.23,10.66,446.59,2153,190,0.373,0.585,0.797,0.646,0.67
2010,43,DOIS LAJEADOS,5.11,4.96,75.19,13.3,13.97,,0.31,0.34,5.25,4.2,992.68,3278,458,0.396,0.67,0.837,0.775,0.757
2010,43,DOM FELICIANO,12.21,3.07,74.1,14.0,9.45,9.99,22.12,0.48,11.84,8.71,409.72,14285,1359,0.213,0.39,0.818,0.633,0.587
2010,43,DOM PEDRO DE ALCÂNTARA,5.65,3.47,74.21,13.8,12.9,1.5,7.75,0.43,8.98,6.39,611.05,2546,329,0.368,0.577,0.82,0.697,0.691
2010,43,DOM PEDRITO,5.88,9.15,75.88,11.6,10.85,2.26,11.38,0.54,15.88,10.35,686.15,38512,4221,0.469,0.585,0.848,0.715,0.708
2010,43,DONA FRANCISCA,7.19,5.99,74.84,13.0,12.58,1.6,8.83,0.46,10.54,7.6,698.57,3398,428,0.43,0.568,0.831,0.718,0.697
2010,43,DOUTOR MAURÍCIO CARDOSO,6.29,5.21,75.41,12.2,14.87,3.8,10.68,0.47,11.01,7.86,652.63,5273,790,0.336,0.593,0.84,0.707,0.706
2010,43,DOUTOR RICARDO,7.19,4.05,76.3,11.1,14.53,0.41,3.37,0.38,6.61,4.93,843.35,2017,295,0.314,0.593,0.855,0.749,0.724
2010,43,ELDORADO DO SUL,4.17,4.36,75.66,11.9,6.08,2.29,6.99,0.46,10.46,7.52,692.0,34100,2088,0.581,0.609,0.844,0.717,0.717
2010,43,ENCANTADO,3.25,7.25,76.5,11.6,10.84,0.49,2.21,0.42,8.43,6.05,931.47,20415,2223,0.542,0.687,0.858,0.764,0.767
2010,43,ENCRUZILHADA DO SUL,10.8,4.46,77.5,9.6,11.1,6.75,16.24,0.52,15.09,10.16,539.0,24287,2724,0.35,0.478,0.875,0.677,0.657
2010,43,ENGENHO VELHO,10.6,3.81,74.23,13.8,9.69,16.45,21.37,0.55,21.23,15.05,775.44,1525,148,0.432,0.611,0.821,0.735,0.717
2010,43,ENTRE-IJUÍS,6.09,5.0,74.74,13.1,11.96,3.87,13.51,0.47,11.15,7.99,594.67,8894,1069,0.369,0.548,0.829,0.692,0.68
2010,43,ENTRE RIOS DO SUL,9.13,5.11,76.4,11.0,13.7,3.53,10.32,0.45,9.51,6.87,657.86,3074,422,0.352,0.572,0.857,0.709,0.703
2010,43,EREBANGO,6.86,5.75,75.24,12.4,10.47,5.29,10.02,0.47,10.92,8.03,583.76,2970,311,0.469,0.626,0.837,0.689,0.712
2010,43,ERECHIM,3.27,13.79,74.95,12.8,8.6,1.08,3.29,0.48,11.23,7.72,1038.39,95232,8261,0.629,0.716,0.833,0.782,0.776
2010,43,ERNESTINA,6.23,4.37,76.25,11.1,11.76,1.4,6.24,0.43,8.54,6.45,634.28,3073,363,0.414,0.612,0.854,0.703,0.716
2010,43,HERVAL,7.53,5.93,75.59,12.0,11.82,10.07,20.49,0.68,36.33,21.08,752.24,6704,798,0.404,0.527,0.843,0.73,0.687
2010,43,ERVAL GRANDE,11.75,5.62,78.12,9.0,11.1,2.0,10.37,0.5,12.93,8.73,677.58,5140,573,0.303,0.501,0.885,0.713,0.681
2010,43,ERVAL SECO,11.78,5.41,74.28,13.8,10.78,10.0,21.46,0.52,14.83,10.57,505.57,7868,849,0.372,0.589,0.821,0.666,0.685
2010,43,ESMERALDA,8.22,7.43,74.64,13.2,12.25,4.12,12.73,0.45,9.59,7.41,514.34,3162,388,0.433,0.569,0.827,0.669,0.68
2010,43,ESPERANÇA DO SUL,10.08,2.12,72.25,16.8,14.33,9.25,16.09,0.43,9.03,7.15,502.89,3250,469,0.28,0.55,0.788,0.665,0.661
2010,43,ESPUMOSO,7.52,11.72,78.04,9.7,10.44,1.9,5.14,0.49,12.1,8.46,834.66,15064,1591,0.527,0.677,0.884,0.747,0.765
2010,43,ESTAÇÃO,3.48,9.2,75.55,12.8,11.15,0.96,1.78,0.46,10.07,6.86,862.69,6011,670,0.535,0.674,0.843,0.752,0.753
2010,43,ESTÂNCIA VELHA,2.62,5.93,78.23,9.5,5.81,0.7,2.21,0.42,8.33,5.98,848.45,42455,2473,0.543,0.652,0.887,0.749,0.757
2010,43,ESTEIO,2.65,9.57,75.57,12.0,7.83,1.32,4.53,0.48,11.0,7.83,955.86,80484,6326,0.646,0.662,0.843,0.769,0.754
2010,43,ESTRELA,2.47,10.68,75.97,12.2,9.61,,1.23,0.42,8.25,6.04,1002.78,30512,2944,0.578,0.684,0.85,0.776,0.767
2010,43,ESTRELA VELHA,8.99,4.01,72.5,16.4,7.69,6.42,12.96,0.49,12.68,9.17,650.28,3625,279,0.347,0.56,0.792,0.707,0.679
2010,43,EUGÊNIO DE CASTRO,6.49,5.13,78.11,9.0,13.33,3.56,12.26,0.5,13.19,9.32,613.5,2776,373,0.366,0.584,0.885,0.697,0.712
2010,43,FAGUNDES VARELA,4.02,5.41,76.14,11.3,14.5,0.42,0.63,0.35,5.43,4.48,981.99,2579,374,0.406,0.674,0.852,0.773,0.763
2010,43,FARROUPILHA,2.58,10.33,76.68,11.3,7.14,0.45,1.37,0.43,8.55,6.09,1045.05,63310,4544,0.601,0.696,0.861,0.783,0.777
2010,43,FAXINAL DO SOTURNO,5.15,12.73,76.21,11.2,12.68,1.71,6.92,0.47,10.72,7.88,760.86,6651,846,0.469,0.597,0.854,0.732,0.72
2010,43,FAXINALZINHO,9.49,3.91,73.03,15.6,11.8,9.85,17.32,0.43,8.47,6.85,445.67,2552,303,0.409,0.571,0.801,0.646,0.666
2010,43,FAZENDA VILANOVA,5.94,3.54,75.45,12.2,9.3,1.56,2.45,0.44,9.5,6.64,734.82,3688,344,0.379,0.557,0.841,0.726,0.698
2010,43,FELIZ,0.95,5.92,75.8,12.5,9.5,,0.5,0.37,6.62,4.74,897.05,12329,1174,0.513,0.658,0.847,0.758,0.75
2010,43,FLORES DA CUNHA,3.16,8.74,75.95,11.5,8.38,0.48,1.12,0.44,8.89,6.42,1062.06,27005,2274,0.519,0.642,0.849,0.786,0.754
2010,43,FLORIANO PEIXOTO,4.44,1.42,76.23,11.2,13.83,5.25,11.16,0.44,9.39,7.17,626.67,2002,279,0.218,0.486,0.854,0.701,0.663
2010,43,FONTOURA XAVIER,17.45,3.76,73.69,14.6,8.27,10.84,20.19,0.53,15.38,10.54,511.46,10641,886,0.351,0.532,0.812,0.668,0.661
2010,43,FORMIGUEIRO,11.22,6.7,75.3,12.4,14.57,4.49,15.55,0.51,13.86,9.29,586.75,6959,1022,0.388,0.549,0.838,0.69,0.682
2010,43,FORQUETINHA,6.64,0.38,78.13,8.9,15.89,1.04,4.78,0.38,7.14,5.08,812.72,2479,394,0.3,0.484,0.886,0.743,0.683
2010,43,FORTALEZA DOS VALOS,6.27,7.02,75.23,12.4,9.86,2.31,6.5,0.62,24.55,14.85,1021.84,4565,451,0.487,0.663,0.837,0.779,0.756
2010,43,FREDERICO WESTPHALEN,4.78,16.48,75.76,12.5,8.45,1.64,4.98,0.47,10.74,7.72,875.03,28568,2437,0.55,0.688,0.846,0.754,0.76
2010,43,GARIBALDI,2.64,11.74,76.35,11.0,9.26,0.06,1.04,0.51,12.7,8.33,1355.37,30501,2841,0.58,0.688,0.856,0.825,0.786
2010,43,GARRUCHOS,12.22,5.11,74.96,12.8,9.8,9.28,19.53,0.52,14.47,10.15,476.17,3234,317,0.385,0.553,0.833,0.657,0.671
2010,43,GAURAMA,4.05,6.0,76.09,12.1,14.12,0.8,5.74,0.43,8.9,6.31,765.58,5850,828,0.443,0.643,0.852,0.733,0.738
2010,43,GENERAL CÂMARA,9.55,4.82,74.92,12.8,12.11,2.65,11.25,0.49,12.36,8.63,640.45,8443,1023,0.405,0.552,0.832,0.704,0.686
2010,43,GENTIL,7.59,7.03,76.76,10.5,10.61,2.5,8.2,0.43,8.77,6.29,662.04,1673,178,0.412,0.643,0.863,0.71,0.733
2010,43,GETÚLIO VARGAS,4.12,9.0,75.55,12.8,11.77,1.2,3.68,0.45,9.61,6.9,837.17,15983,1901,0.518,0.658,0.843,0.747,0.746
2010,43,GIRUÁ,6.68,6.94,75.52,12.1,11.39,3.36,11.44,0.53,15.06,9.99,653.18,16857,1944,0.454,0.629,0.842,0.707,0.721
2010,43,GLORINHA,7.96,4.21,76.54,10.8,10.8,1.46,4.97,0.41,8.08,6.09,686.99,6843,744,0.453,0.593,0.859,0.716,0.714
2010,43,GRAMADO,2.82,10.53,76.64,10.6,8.14,0.32,2.18,0.48,11.02,7.53,1045.52,31974,2627,0.575,0.662,0.861,0.783,0.764
2010,43,GRAMADO DOS LOUREIROS,13.05,5.12,74.91,12.9,10.05,9.22,22.49,0.5,13.49,9.72,491.1,2258,228,0.404,0.584,0.832,0.662,0.685
2010,43,GRAMADO XAVIER,9.91,3.11,72.5,16.4,6.95,12.65,21.6,0.54,17.12,11.63,552.44,3957,276,0.254,0.473,0.792,0.681,0.634
2010,43,GRAVATAÍ,3.2,5.64,76.74,11.3,6.61,1.54,5.39,0.44,9.18,6.64,737.29,254991,16891,0.611,0.636,0.862,0.727,0.736
2010,43,GUABIJU,4.55,8.46,76.4,11.7,14.58,0.3,1.81,0.55,16.51,10.88,1408.71,1598,233,0.377,0.612,0.857,0.831,0.758
2010,43,GUAÍBA,3.83,6.54,74.99,12.8,7.24,1.49,6.44,0.47,10.68,7.68,758.83,95003,6891,0.6,0.639,0.833,0.732,0.73
2010,43,GUAPORÉ,3.75,9.29,75.22,12.5,9.49,0.27,0.86,0.42,8.4,5.93,1035.41,22658,2165,0.512,0.685,0.837,0.781,0.765
2010,43,GUARANI DAS MISSÕES,4.93,7.03,76.75,10.5,11.88,3.09,6.49,0.42,8.46,6.41,615.87,8060,964,0.444,0.665,0.863,0.698,0.737
2010,43,HARMONIA,2.09,5.56,75.47,12.9,10.48,0.54,1.89,0.36,6.15,4.61,840.55,4248,446,0.509,0.668,0.841,0.748,0.749
2010,43,HERVEIRAS,10.17,1.92,72.5,16.4,8.6,5.29,12.94,0.41,8.47,6.73,516.11,2954,254,0.243,0.441,0.792,0.67,0.616
2010,43,HORIZONTINA,2.89,11.72,76.47,10.9,9.95,0.58,2.47,0.49,11.96,8.19,1037.04,18290,1825,0.587,0.716,0.858,0.782,0.783
2010,43,HULHA NEGRA,8.69,3.48,72.75,16.0,7.3,15.51,24.94,0.54,17.35,12.53,465.17,6006,441,0.411,0.512,0.796,0.653,0.643
2010,43,HUMAITÁ,3.55,8.22,75.21,13.3,12.03,0.53,3.47,0.42,8.31,6.35,759.99,4910,592,0.426,0.657,0.837,0.732,0.738
2010,43,IBARAMA,6.69,2.71,72.5,16.4,8.56,4.72,13.26,0.43,9.09,7.18,572.6,4362,374,0.3,0.511,0.792,0.686,0.652
2010,43,IBIAÇÁ,6.7,5.22,78.28,9.4,13.52,0.51,2.05,0.43,8.75,6.61,940.93,4701,637,0.396,0.593,0.888,0.766,0.739
2010,43,IBIRAIARAS,5.99,7.47,75.09,12.6,10.22,1.44,4.41,0.44,9.33,6.75,795.0,7149,733,0.414,0.615,0.835,0.739,0.724
2010,43,IBIRAPUITÃ,9.99,3.21,74.66,13.2,11.6,3.74,16.54,0.52,14.38,9.58,544.81,4052,471,0.278,0.463,0.828,0.678,0.638
2010,43,IBIRUBÁ,3.44,11.07,75.88,11.6,11.1,1.04,3.09,0.49,11.74,8.28,1062.3,19187,2144,0.511,0.671,0.848,0.786,0.765
2010,43,IGREJINHA,3.51,5.31,77.53,9.6,6.26,0.61,2.42,0.44,9.0,6.05,848.23,31455,1982,0.444,0.571,0.876,0.749,0.721
2010,43,IJUÍ,4.16,12.71,76.48,10.8,10.17,2.34,5.95,0.57,17.79,11.52,1066.65,77957,8022,0.586,0.707,0.858,0.786,0.781
2010,43,ILÓPOLIS,6.74,5.8,76.94,11.0,11.53,1.71,5.43,0.48,11.36,7.79,884.57,4036,473,0.369,0.595,0.866,0.756,0.73
2010,43,IMBÉ,3.02,9.97,75.82,11.7,10.19,1.25,5.75,0.68,31.74,17.97,1359.66,17614,1800,0.579,0.638,0.847,0.825,0.764
2010,43,IMIGRANTE,1.32,5.14,75.61,12.7,17.6,,1.68,0.35,5.66,4.29,928.0,3012,532,0.363,0.635,0.844,0.764,0.743
2010,43,INDEPENDÊNCIA,7.95,5.68,73.8,14.4,13.06,4.53,11.94,0.48,11.84,8.54,665.99,6577,864,0.377,0.576,0.813,0.711,0.693
2010,43,INHACORÁ,10.55,3.33,73.43,15.0,10.41,4.77,14.15,0.43,9.04,6.82,448.48,2267,236,0.34,0.585,0.807,0.647,0.673
2010,43,IPÊ,6.3,4.45,74.88,12.9,13.12,1.05,2.92,0.45,9.73,6.61,856.32,5969,789,0.42,0.618,0.831,0.751,0.728
2010,43,IPIRANGA DO SUL,3.38,4.64,76.94,10.3,14.09,0.6,2.05,0.48,11.62,8.47,1301.23,1943,274,0.413,0.698,0.866,0.818,0.791
2010,43,IRAÍ,9.44,7.58,74.12,14.0,11.85,10.3,20.23,0.54,17.43,12.32,564.49,7946,957,0.409,0.59,0.819,0.684,0.691
2010,43,ITAARA,5.72,11.51,75.46,12.1,9.28,1.92,7.21,0.61,22.4,14.25,913.96,4997,465,0.567,0.687,0.841,0.761,0.76
2010,43,ITACURUBI,8.36,3.88,73.25,15.2,11.16,6.51,20.08,0.61,22.51,13.54,593.23,3422,384,0.356,0.509,0.804,0.692,0.657
2010,43,ITAPUCA,9.13,3.06,75.02,12.7,10.49,0.6,5.73,0.4,7.31,5.71,660.33,2342,246,0.283,0.495,0.834,0.709,0.664
2010,43,ITAQUI,6.18,7.18,75.6,12.0,7.22,3.55,11.59,0.51,13.18,8.99,576.71,37961,2754,0.512,0.626,0.843,0.687,0.713
2010,43,ITATI,12.92,4.9,74.61,13.3,13.0,4.14,15.13,0.47,11.65,8.32,592.8,2559,336,0.329,0.524,0.827,0.692,0.669
2010,43,ITATIBA DO SUL,11.38,3.05,73.03,15.6,11.36,5.36,13.92,0.49,12.62,8.93,607.67,4162,474,0.357,0.567,0.801,0.696,0.681
2010,43,IVORÁ,4.84,7.27,78.13,8.9,13.96,2.4,7.13,0.44,9.12,6.65,670.27,2141,301,0.408,0.602,0.886,0.712,0.724
2010,43,IVOTI,1.88,8.29,75.88,11.6,6.84,0.1,0.95,0.44,9.34,6.61,1025.02,19764,1359,0.606,0.729,0.848,0.78,0.784
2010,43,JABOTICABA,12.16,5.24,74.2,13.9,10.52,18.1,28.1,0.53,17.53,12.36,419.41,4081,431,0.313,0.547,0.82,0.636,0.658
2010,43,JACUIZINHO,11.85,6.14,73.99,14.2,9.77,19.56,28.01,0.72,55.0,31.83,750.68,2499,245,0.273,0.487,0.817,0.73,0.662
2010,43,JACUTINGA,6.31,8.72,76.3,11.1,12.44,0.92,6.07,0.39,7.03,5.37,636.24,3607,452,0.393,0.636,0.855,0.703,0.726
2010,43,JAGUARÃO,6.62,7.94,74.89,12.9,11.88,2.75,10.63,0.49,12.51,8.57,616.82,27734,3319,0.503,0.608,0.832,0.698,0.707
2010,43,JAGUARI,5.82,7.39,76.93,10.3,14.9,3.82,8.86,0.51,14.02,9.61,772.25,11303,1710,0.429,0.567,0.866,0.734,0.712
2010,43,JAQUIRANA,11.07,2.89,71.73,17.7,9.53,5.66,19.38,0.43,8.86,6.89,392.53,4173,398,0.323,0.475,0.779,0.626,0.614
2010,43,JARI,7.65,4.07,75.14,12.6,10.35,16.16,26.54,0.56,19.5,13.8,418.18,3533,370,0.27,0.473,0.836,0.636,0.631
2010,43,JÓIA,6.26,3.71,75.48,12.1,9.89,11.86,18.88,0.53,16.07,10.78,521.7,8302,824,0.394,0.572,0.841,0.671,0.686
2010,43,JÚLIO DE CASTILHOS,5.65,8.45,74.96,12.8,9.68,4.18,12.13,0.59,20.66,13.1,765.91,19352,1895,0.477,0.602,0.833,0.733,0.716
2010,43,LAGOA BONITA DO SUL,10.66,1.59,73.05,15.6,9.84,3.94,8.94,0.43,8.68,6.83,608.88,2644,262,0.357,0.539,0.801,0.696,0.67
2010,43,LAGOÃO,20.11,2.51,74.34,13.6,8.94,6.72,16.01,0.43,9.02,6.84,432.78,6156,553,0.293,0.505,0.822,0.641,0.643
2010,43,LAGOA DOS TRÊS CANTOS,2.22,5.46,76.14,11.3,15.39,0.67,3.78,0.43,8.55,6.45,933.6,1598,246,0.527,0.754,0.852,0.765,0.789
2010,43,LAGOA VERMELHA,7.41,11.08,78.1,9.6,10.27,1.24,7.19,0.5,13.12,9.26,771.47,27294,2827,0.495,0.62,0.885,0.734,0.738
2010,43,LAJEADO,2.69,13.39,75.41,12.2,7.56,0.38,1.96,0.46,10.5,7.39,1130.85,70819,5404,0.61,0.704,0.84,0.796,0.778
2010,43,LAJEADO DO BUGRE,18.33,3.32,74.33,13.7,9.65,16.13,32.58,0.49,13.34,10.56,343.1,2487,240,0.261,0.465,0.822,0.604,0.613
2010,43,LAVRAS DO SUL,9.19,6.29,77.05,10.2,11.69,4.08,11.8,0.5,12.81,8.82,559.67,7644,898,0.474,0.577,0.868,0.683,0.699
2010,43,LIBERATO SALZANO,12.78,4.49,73.59,14.7,10.43,3.37,10.29,0.43,9.11,6.78,551.91,5767,603,0.349,0.583,0.81,0.68,0.685
2010,43,LINDOLFO COLLOR,3.78,2.03,75.5,12.1,4.8,0.52,3.27,0.37,6.57,4.69,672.81,5217,251,0.411,0.601,0.842,0.712,0.712
2010,43,LINHA NOVA,2.86,3.16,75.73,11.8,15.27,0.13,1.15,0.36,5.98,4.52,857.79,1624,248,0.434,0.662,0.846,0.751,0.749
2010,43,MACHADINHO,10.55,6.41,73.39,15.0,11.83,4.58,13.51,0.5,13.45,9.24,669.6,5480,652,0.375,0.577,0.807,0.711,0.692
2010,43,MAÇAMBARÁ,9.92,5.1,74.89,12.9,6.27,4.63,13.49,0.5,12.36,8.35,499.71,4718,297,0.389,0.58,0.832,0.664,0.684
2010,43,MAMPITUBA,10.22,2.47,73.8,14.4,8.29,1.34,16.34,0.46,10.71,7.34,456.27,3003,249,0.298,0.517,0.813,0.65,0.649
2010,43,MANOEL VIANA,9.77,8.52,70.96,19.0,10.55,4.78,13.93,0.52,14.72,9.96,570.72,7042,746,0.406,0.534,0.766,0.686,0.655
2010,43,MAQUINÉ,7.59,4.55,77.77,9.3,11.66,1.34,6.45,0.43,8.86,6.32,604.04,6894,805,0.345,0.519,0.88,0.695,0.682
2010,43,MARATÁ,3.06,3.28,76.74,10.5,14.72,0.24,2.12,0.34,5.53,4.24,745.31,2509,372,0.324,0.54,0.862,0.729,0.697
2010,43,MARAU,3.0,10.71,76.44,11.6,6.89,0.62,1.31,0.44,8.92,6.34,980.92,36196,2505,0.61,0.699,0.857,0.773,0.774
2010,43,MARCELINO RAMOS,6.42,7.79,75.03,12.7,13.99,2.61,7.35,0.47,10.39,7.39,777.41,5059,718,0.426,0.618,0.834,0.735,0.724
2010,43,MARIANA PIMENTEL,7.56,3.64,76.94,10.3,12.53,3.09,6.84,0.46,10.24,7.12,628.63,3733,472,0.338,0.568,0.866,0.701,0.701
2010,43,MARIANO MORO,7.24,4.02,75.55,12.8,11.95,1.26,4.8,0.47,10.27,7.6,925.46,2205,264,0.391,0.604,0.843,0.763,0.73
2010,43,MARQUES DE SOUZA,6.91,2.65,75.94,11.5,16.22,0.64,3.56,0.42,8.38,5.81,817.11,4051,660,0.315,0.515,0.849,0.743,0.687
2010,43,MATA,7.52,3.05,73.39,15.0,13.56,6.31,16.67,0.46,10.45,7.89,484.75,5077,693,0.329,0.529,0.807,0.66,0.656
2010,43,MATO CASTELHANO,9.38,4.45,75.34,13.1,10.65,2.58,5.63,0.56,16.7,10.76,862.71,2373,263,0.413,0.608,0.839,0.752,0.727
2010,43,MATO LEITÃO,3.8,3.98,76.16,11.2,10.76,1.85,6.77,0.36,5.77,4.58,708.43,3861,416,0.456,0.676,0.853,0.721,0.746
2010,43,MATO QUEIMADO,7.59,2.53,77.22,10.0,15.62,2.37,8.84,0.43,8.94,6.66,629.4,1791,281,0.358,0.603,0.87,0.702,0.717
2010,43,MAXIMILIANO DE ALMEIDA,8.81,6.93,74.48,13.5,13.13,3.98,9.55,0.44,9.38,6.86,620.58,4901,645,0.373,0.591,0.825,0.699,0.699
2010,43,MINAS DO LEÃO,10.25,2.83,74.55,13.4,8.52,1.65,9.0,0.62,22.7,13.33,815.23,7625,650,0.395,0.514,0.826,0.743,0.681
2010,43,MIRAGUAÍ,9.64,4.72,75.21,13.3,11.33,7.77,17.49,0.66,31.0,18.19,820.8,4848,550,0.382,0.613,0.837,0.744,0.725
