id,nome,meio,cidade,uf,estado,regiao,pais,fonte
id1746,O PRESENTE,Jornal,Marechal Cândido Rondon,PR,Paraná,Sul,Brasil,Secom/PR
id1747,JORNAL COCAMAR,Jornal,Maringá,PR,Paraná,Sul,Brasil,Secom/PR
id1748,HOJE NOTICIAS,Jornal,Maringá,PR,Paraná,Sul,Brasil,Secom/PR
id1749,METRO,Jornal,Maringá,PR,Paraná,Sul,Brasil,Secom/PR
id175,TRIBUNA DA REGIAO,Jornal,Ubaitaba,BA,Bahia,Nordeste,Brasil,Secom/PR
id1750,JORNAL PARANÁ,Jornal,Maringá,PR,Paraná,Sul,Brasil,Secom/PR
id1752,JORNAL DO POVO,Jornal,Maringá,PR,Paraná,Sul,Brasil,Secom/PR
id1753,STAMPA,Jornal,Matelândia,PR,Paraná,Sul,Brasil,Secom/PR
id1754,NOSSA FOLHA DE MEDIANEIRA,Jornal,Medianeira,PR,Paraná,Sul,Brasil,Secom/PR
id1755,MENSAGEIRO,Jornal,Medianeira,PR,Paraná,Sul,Brasil,Secom/PR
id1756,MORRETES CIDADES,Jornal,Morretes,PR,Paraná,Sul,Brasil,Secom/PR
id1757,MORRETES NOTICIAS,Jornal,Morretes,PR,Paraná,Sul,Brasil,Secom/PR
id1758,O REGIONAL,Jornal,Nova Esperança,PR,Paraná,Sul,Brasil,Secom/PR
id176,GAZETA REGIONAL,Jornal,Ubatã,BA,Bahia,Nordeste,Brasil,Secom/PR
id1761,COLUNA D'OESTE,Jornal,Palotina,PR,Paraná,Sul,Brasil,Secom/PR
id1762,FOLHA DA TERRA,Jornal,Palotina,PR,Paraná,Sul,Brasil,Secom/PR
id1763,GAZETA DE PARNANGUARA,Jornal,Paranaguá,PR,Paraná,Sul,Brasil,Secom/PR
id1764,FOLHA DO LITORAL NEWS (EX FOLHA DO LITORAL),Jornal,Paranaguá,PR,Paraná,Sul,Brasil,Secom/PR
id1766,A NOTICIA DO SUDOESTE,Jornal,Pato Branco,PR,Paraná,Sul,Brasil,Secom/PR
id1767,DIARIO DO SUDOESTE,Jornal,Pato Branco,PR,Paraná,Sul,Brasil,Secom/PR
id1768,AGORA PARANA,Jornal,Pinhais,PR,Paraná,Sul,Brasil,Secom/PR
id1769,PINHAIS EM PAGINA,Jornal,Pinhais,PR,Paraná,Sul,Brasil,Secom/PR
id177,VALENÇA AGORA,Jornal,Valença,BA,Bahia,Nordeste,Brasil,Secom/PR
id1770,JORNAL DA MANHA,Jornal,Ponta Grossa,PR,Paraná,Sul,Brasil,Secom/PR
id1771,DIARIO DOS CAMPOS,Jornal,Ponta Grossa,PR,Paraná,Sul,Brasil,Secom/PR
id1772,FOLHA DE REALEZA,Jornal,Realeza,PR,Paraná,Sul,Brasil,Secom/PR
id1773,LIBERAL,Jornal,Realeza,PR,Paraná,Sul,Brasil,Secom/PR
id1774,TRIBUNA DA NOTICIA,Jornal,Reserva,PR,Paraná,Sul,Brasil,Secom/PR
id1775,RAIO X,Jornal,Rio Branco do Sul,PR,Paraná,Sul,Brasil,Secom/PR
id1776,TRIBUNA DOS MINÉRIOS DE RIO BRANCO DO SUL,Jornal,Rio Branco do Sul,PR,Paraná,Sul,Brasil,Secom/PR
id1777,COSTA OESTE,Jornal,Santa Helena,PR,Paraná,Sul,Brasil,Secom/PR
id1778,JORNAL CATARATAS,Jornal,Santa Terezinha de Itaipu,PR,Paraná,Sul,Brasil,Secom/PR
id1779,FOLHA DE FOZ,Jornal,Santa Terezinha de Itaipu,PR,Paraná,Sul,Brasil,Secom/PR
id178,A SEMANA,Jornal,Vitória da Conquista,BA,Bahia,Nordeste,Brasil,Secom/PR
id1781,A TRIBUNA DE SAO JOSE,Jornal,São José dos Pinhais,PR,Paraná,Sul,Brasil,Secom/PR
id1782,VISAO ATUAL,Jornal,São José dos Pinhais,PR,Paraná,Sul,Brasil,Secom/PR
id1783,METROPOLE,Jornal,São José dos Pinhais,PR,Paraná,Sul,Brasil,Secom/PR
id1785,INTEGRAÇAO,Jornal,São Miguel do Iguaçu,PR,Paraná,Sul,Brasil,Secom/PR
id1786,IMPACTO REGIONAL,Jornal,São Miguel do Iguaçu,PR,Paraná,Sul,Brasil,Secom/PR
id1787,VOZ D'OESTE,Jornal,São Miguel do Iguaçu,PR,Paraná,Sul,Brasil,Secom/PR
id1788,JORNAL DA CIDADE,Jornal,Sertanópolis,PR,Paraná,Sul,Brasil,Secom/PR
id1789,O CORREIO DO NORTE,Jornal,Siqueira Campos,PR,Paraná,Sul,Brasil,Secom/PR
id179,DIARIO DO SUDOESTE DA BAHIA,Jornal,Vitória da Conquista,BA,Bahia,Nordeste,Brasil,Secom/PR
id1790,FOLHA DA CIDADE,Jornal,Telêmaco Borba,PR,Paraná,Sul,Brasil,Secom/PR
id1791,EXPRESSO NOTICIAS,Jornal,Telêmaco Borba,PR,Paraná,Sul,Brasil,Secom/PR
id1792,CORREIO TERRABOENSE,Jornal,Terra Boa,PR,Paraná,Sul,Brasil,Secom/PR
id1793,VIVER TOLEDO,Jornal,Toledo,PR,Paraná,Sul,Brasil,Secom/PR
id1794,JORNAL DO OESTE,Jornal,Toledo,PR,Paraná,Sul,Brasil,Secom/PR
id1795,NOTICIAS DA REGIAO (EX - A VOZ DA REGIAO),Jornal,Umuarama,PR,Paraná,Sul,Brasil,Secom/PR
id1796,JORNAL TRIBUNA HOJE ( EX- A TRIBUNA DO POVO),Jornal,Umuarama,PR,Paraná,Sul,Brasil,Secom/PR
id1797,BOAS NOTICIAS,Jornal,Umuarama,PR,Paraná,Sul,Brasil,Secom/PR
id1798,TERCEIRO MILÊNIO DE UMUARAMA,Jornal,Umuarama,PR,Paraná,Sul,Brasil,Secom/PR
id1799,JORNAL CIDADE,Jornal,Umuarama,PR,Paraná,Sul,Brasil,Secom/PR
id18,REPÓRTER MACEIÓ,Online,Maceió,AL,Alagoas,Nordeste,Brasil,Secom/PR
id180,BLOG CARIRI,Online,Barbalha,CE,Ceará,Nordeste,Brasil,Secom/PR
id1800,GAZETA DO NOROESTE,Jornal,Umuarama,PR,Paraná,Sul,Brasil,Secom/PR
id1801,UMUARAMA ILUSTRADO,Jornal,Umuarama,PR,Paraná,Sul,Brasil,Secom/PR
id1802,JORNAL CAIÇARA,Jornal,União da Vitória,PR,Paraná,Sul,Brasil,Secom/PR
id1803,O IGUASSU,Jornal,União da Vitória,PR,Paraná,Sul,Brasil,Secom/PR
id1804,A CIDADE,Jornal,União da Vitória,PR,Paraná,Sul,Brasil,Secom/PR
id1805,FOLHA EXTRA,Jornal,Wenceslau Braz,PR,Paraná,Sul,Brasil,Secom/PR
id181,EXPRESSO CEARÁ,Online,Eusébio,CE,Ceará,Nordeste,Brasil,Secom/PR
id1814,PORTAL RC24H,Online,Cabo Frio,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1815,JORNAL FOLHA DOS LAGOS,Online,Cabo Frio,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1816,URURAU,Online,Campos dos Goytacazes,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1817,FOLHA DA MANHA,Online,Campos dos Goytacazes,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1818,CAPITAL MERCADO & NEGOCIOS ONLINE,Online,Duque de Caxias,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1819,TV PREFEITO,Online,Duque de Caxias,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id182,APROVEITANDO A TERCEIRA IDADE,Online,Eusébio,CE,Ceará,Nordeste,Brasil,Secom/PR
id1820,BAIXADA FACIL,Online,Duque de Caxias,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1821,JORNAL O MUNICIPAL,Online,Duque de Caxias,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1822,O ITAPERUNENSE,Online,Itaperuna,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1823,FALANDO DE VIAGEM,Online,Itatiaia,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1824,O DEBATE DIARIO DE MACAE,Online,Macaé,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1825,CÂMARA DE CULTURA,Online,Mangaratiba,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1826,JORNAL NOVA EDIÇÃO RJ ONLINE,Online,Maricá,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1827,JB MEMÓRIA,Online,Miguel Pereira,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1828,IDEAL 3 IDADE,Online,Niterói,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1829,O FLUMINENSE,Online,Niterói,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id183,INVESTNE,Online,Fortaleza,CE,Ceará,Nordeste,Brasil,Secom/PR
id1830,JORNAL DE PLASTICOS ONLINE,Online,Niterói,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1831,TN PETRÓLEO,Online,Niterói,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1832,A VOZ DA SERRA,Online,Nova Friburgo,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1833,TRIBUNA DE PETROPOLIS,Online,Petrópolis,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1834,CANAL ENERGIA,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1835,MAIS DE 50,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1836,CANAL BRASIL,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1837,PORTAL BIGTRAILS,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1838,RADIO GLOBO,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1839,SPORTING NEWS,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id184,CEARA AGORA,Online,Fortaleza,CE,Ceará,Nordeste,Brasil,Secom/PR
id1840,BLOG DA MIRIAM LEITÃO,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1841,TE CONTEI,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1842,CONVERGENCIA DIGITAL,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1843,MULTISHOWFM,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1844,CHC - CIÊNCIA HOJE DAS CRIANÇAS,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1845,BASKETERIA,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1846,SPORTV.COM,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1847,O ECO,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1848,PERRONE GRAND PRIX,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1849,PORTAL NEGOCIOS RIO,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id185,DIARIO DO NORDESTE,Online,Fortaleza,CE,Ceará,Nordeste,Brasil,Secom/PR
id1850,BRASIL ENERGIA (GTD - RENOVÁVEIS - EFICIÊNCIA - CONSUMO),Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1851,CBN,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1852,INGRESSO.COM,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1853,BOLSA DE BEBE,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1854,REDE TROPICAL WEB,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1855,FINANCEONE,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1856,PORTAL DO MEIO AMBIENTE,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1857,HELP SAUDE,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1858,AHE!,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1859,BLOG MUNDO OVO,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1860,BRASIL ENERGIA PETRÓLEO E GÁS,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1861,CARTOLA,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1862,METRO MAGAZINE,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1863,GLOOB,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1864,REVISTA TORQUE,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1865,DASARTES,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1866,GNT,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1867,GOAL.COM,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1868,DERMATOLOGIA.NET,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1869,JORNAL CORPORATIVO,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id187,ADITAL,Online,Fortaleza,CE,Ceará,Nordeste,Brasil,Secom/PR
id1870,EMAIS MKT,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1871,O GLOBO,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1872,VIAJE,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1873,AIB NEWS,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1874,VISAO SOCIOAMBIENTAL,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1875,BLUE BUS,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1876,CIÊNCIA HOJE - CH ONLINE,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1877,PETRONOTÍCIAS,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1878,BLOG DA LUCIA HIPPOLITO,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1879,CLASSIFICADOS DO RIO,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id188,O POVO ONLINE,Online,Fortaleza,CE,Ceará,Nordeste,Brasil,Secom/PR
id1880,GRACIEMAG,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1881,ZOOM,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1882,MULHER,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1883,BEMZEN,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1884,CINEMA 10,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1885,GLOBONEWS.COM,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1886,RICOSURF,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1887,AGENCIA DE NOTICIAS  DAS FAVELAS,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1888,BOMNEGOCIO.COM,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1889,PLURALE,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id189,BLOG JONAS MELLO,Online,Fortaleza,CE,Ceará,Nordeste,Brasil,Secom/PR
id1890,ESPORTE INTERATIVO,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1891,ESTRELA GUIA,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1892,OLX,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1893,IGN,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1894,REVISTA PIAUI,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1895,FILME B,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1896,CANAL TBS,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1897,BICUDA FM,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1898,BLOGORAMA,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1899,GLOBO FM,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id19,CADA MINUTO,Online,Maceió,AL,Alagoas,Nordeste,Brasil,Secom/PR
id190,O ESTADO,Online,Fortaleza,CE,Ceará,Nordeste,Brasil,Secom/PR
id1900,ECODEBATE,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1901,INVESTARTE,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1902,LANCENET,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1903,JORNAL DO BRASIL (JB ONLINE),Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1904,LOUVE TV,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1905,MULTISHOW,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1906,ADORO CINEMA,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1907,FOLHA DIRIGIDA,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1908,RÁDIO JB.FM ONLINE,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1909,JORNAL ATUAL,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id191,CNEWS,Online,Fortaleza,CE,Ceará,Nordeste,Brasil,Secom/PR
id1910,RIO SHOW,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1911,VIVA,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1912,DIARIO DO RIO,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1913,FUNCEX,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1914,MUNDI,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1915,RÁDIO 93 FM,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1916,KIBE LOCO,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1917,DIARIO DE PETROPOLIS,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1918,PORTAL POPLINE,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1919,OFF,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id192,PORTAL VERDES MARES,Online,Fortaleza,CE,Ceará,Nordeste,Brasil,Secom/PR
id1920,GLOBO.COM,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1921,FEMINICE,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1922,O REPORTER,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1923,ELA,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1924,MPB BRASIL,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1925,PORTOS E NAVIOS,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1926,BEM LEVE,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1927,ITODAS,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1928,MONITOR MERCANTIL,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1929,BLOG DO ARNALDO,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id193,SITE MISÉRIA,Online,Juazeiro do Norte,CE,Ceará,Nordeste,Brasil,Secom/PR
id1930,HOTEL URBANO,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1931,G1,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1932,BEAT 98,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1933,CLUBE DO HARDWARE,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1934,VEJA RIO DE JANEIRO (EX VEJA (SP - RJ - DF - BH)),Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1935,O LIVREIRO,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1936,RÁDIO CIDADE.FM ONLINE (CIDADE WEB ROCK),Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1937,BLOG DA CRISTIANA LOBO,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1938,REVISTA BRASIL ENERGIA,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1939,ABI (IMPRENSA),Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id194,BLOG FLÁVIO PINTO NEWS,Online,Juazeiro do Norte,CE,Ceará,Nordeste,Brasil,Secom/PR
id1941,EXTRA ONLINE,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1942,CORREIO DO BRASIL,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1943,PHEENO,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1944,PURE BREAK,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1945,BLOG DO ZECA CAMARGO,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1947,ALUGUE TEMPORADA,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1948,RADIO GNT,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1949,O DIA,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id195,NEWS CARIRI,Online,Juazeiro do Norte,CE,Ceará,Nordeste,Brasil,Secom/PR
id1950,MACACO VELHO,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1951,MUNDO DO MARKETING,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1952,POPULIS - REDE DE CONTEÚDO,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1953,CNN.COM (US - DOMESTIC),Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1954,GAZETA DE NOTICIAS,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1955,CHONGAS,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1956,MERCADO & EVENTOS - PORTAL DO TURISMO BRASILEIRO,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1957,PURE PEOPLE,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1958,PURE TREND,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1959,REVISTA DUAS RODAS,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id196,MONÓLITOS POST,Online,Quixeramobim,CE,Ceará,Nordeste,Brasil,Secom/PR
id1960,SULAMERICA PARADISO,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1961,ECO 21,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1962,MEIA HORA,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1963,GLOBO RADIO,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1964,UNIVERSAL CHANNEL,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1965,SURFAR,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1966,RADIO ZONA DE IMPACTO,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1967,MULHER BRASILEIRA,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1968,RIO RUNNERS CLUB,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1969,COMUNICAÇAO 360° - NOS DA COMUNICAÇAO,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id197,QUIXERAMOBIM AGORA,Online,Quixeramobim,CE,Ceará,Nordeste,Brasil,Secom/PR
id1970,BAFAFA ONLINE,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1971,KINOPLEX,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1972,CARZ,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1973,COMUNIQUE-SE,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1974,TELECINE,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1975,BLOG DO ANCELMO,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1976,BOA DIVERSÃO,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
