id,meio,nome,cidade,regiao_metropolitana,uf,estado,regiao,pais,fonte
id4697,Jornal,BOM DIA TAUBATE,TAUBATÉ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id5750,Jornal,GAZETA DE TAUBATÉ,TAUBATÉ,n/d,SP,São Paulo,Sudeste,Brasil,APJ
id105,Online,PAUTA DIÁRIA,TEIXEIRA DE FREITAS,n/d,BA,Bahia,Nordeste,Brasil,Secom/PR
id106,Online,LIBERDADE NEWS,TEIXEIRA DE FREITAS,n/d,BA,Bahia,Nordeste,Brasil,Secom/PR
id107,Online,SUL BAHIA NEWS,TEIXEIRA DE FREITAS,n/d,BA,Bahia,Nordeste,Brasil,Secom/PR
id108,Online,TEIXEIRA NEWS,TEIXEIRA DE FREITAS,n/d,BA,Bahia,Nordeste,Brasil,Secom/PR
id171,Jornal,CIDADE,TEIXEIRA DE FREITAS,n/d,BA,Bahia,Nordeste,Brasil,Secom/PR
id172,Jornal,O POVO,TEIXEIRA DE FREITAS,n/d,BA,Bahia,Nordeste,Brasil,Secom/PR
id173,Jornal,ALERTA,TEIXEIRA DE FREITAS,n/d,BA,Bahia,Nordeste,Brasil,Secom/PR
id174,Jornal,EXTREMO SUL,TEIXEIRA DE FREITAS,n/d,BA,Bahia,Nordeste,Brasil,Secom/PR
id1790,Jornal,FOLHA DA CIDADE,TELÊMACO BORBA,n/d,PR,Paraná,Sul,Brasil,Secom/PR
id1791,Jornal,EXPRESSO NOTICIAS,TELÊMACO BORBA,n/d,PR,Paraná,Sul,Brasil,Secom/PR
id5532,Jornal,JORNAL EXPRESSO NOTÍCIAS,TELÊMACO BORBA,n/d,PR,Paraná,Sul,Brasil,Adjori-Pr
id1121,Jornal,DIARIO DE TEOFILO OTONI,TEÓFILO OTONI,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1122,Jornal,JORNAL CARTA,TEÓFILO OTONI,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1123,Jornal,AGORA,TEÓFILO OTONI,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1124,Jornal,TRIBUNA LIVRE,TEÓFILO OTONI,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1125,Jornal,TRIBUNA DO MUCURI,TEÓFILO OTONI,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1126,Jornal,LESTE DE MINAS,TEÓFILO OTONI,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1127,Jornal,PEROLA DO MUCURI,TEÓFILO OTONI,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id5653,Jornal,DIÁRIO DE TEÓFILO OTONI,TEÓFILO OTONI,n/d,MG,Minas Gerais,Sudeste,Brasil,Central de Diários
id800,Online,DIARIO DE TEOFILO OTONI,TEÓFILO OTONI,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id5347,Jornal,FOLHA POPULAR,TEUTÔNIA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs
id1496,Online,PORTAL AZ,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR
id1497,Online,JORNAL O DIA,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR
id1498,Online,DONO DA NOTÍCIA,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR
id1499,Online,45 GRAUS,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR
id1500,Online,180 GRAUS,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR
id1501,Online,DIARIO DO POVO,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR
id1502,Online,GP1,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR
id1503,Online,CIDADE VERDE,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR
id1504,Online,ISTO É PIAUI,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR
id1505,Online,PORTAL MEIO NORTE,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR
id1506,Online,24 HORAS PIAUI,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR
id1507,Online,JUS NAVIGANDI,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR
id1508,Online,TUDO ECONOMICO,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR
id1509,Online,ZIGG DOWNLOADS,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR
id1510,Online,ACESSE PIAUI,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR
id1511,Online,PIAUÍ HOJE,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR
id1514,Jornal,DIARIO DO POVO,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR
id1515,Jornal,MEIO NORTE,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR
id4866,Online,180GRAUS,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,Atlas da Notícia
id5802,Jornal,O DIA,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,ANJ
id5803,Jornal,JORNAL MEIO NORTE,TERESINA,n/d,PI,Piauí,Nordeste,Brasil,ANJ
id1988,Online,FOLHA DE TERESOPOLIS,TERESÓPOLIS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id2227,Jornal,CORREIO DO INTERIOR,TERESÓPOLIS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id2228,Jornal,O DIÁRIO DE TERESÓPOLIS,TERESÓPOLIS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id2229,Jornal,A VOZ DA REGIAO,TERESÓPOLIS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id2230,Jornal,FOLHA DE TERESOPOLIS,TERESÓPOLIS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id2231,Jornal,TERESOPOLIS JORNAL,TERESÓPOLIS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id1792,Jornal,CORREIO TERRABOENSE,TERRA BOA,n/d,PR,Paraná,Sul,Brasil,Secom/PR
id5345,Jornal,O INFORMATIVO,TERRA DE AREIA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs
id2726,Jornal,FOLHA POPULAR,TEUTÔNIA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2727,Jornal,O INFORMATIVO,TEUTÔNIA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id5346,Jornal,O INFORMATIVO DE TEUTÔNIA,TEUTÔNIA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs
id5039,Jornal,NOSSA FOLHA,TIETÊ,n/d,SP,São Paulo,Sudeste,Brasil,Atlas da Notícia
id5620,Jornal,FOLHA DA CIDADE,TIETÊ,n/d,SP,São Paulo,Sudeste,Brasil,Adjori-SP
id2875,Online,JORNAL RAZÃO,TIJUCAS,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id5502,Jornal,JORNAL RAZÃO,TIJUCAS,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc
id2876,Online,JORNAL CAFÉ IMPRESSO,TIMBÓ,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id2877,Online,JORNAL DO MEDIO VALE,TIMBÓ,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id3169,Jornal,A GAZETA DO VALE DE TIMBÓ,TIMBÓ,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id3171,Jornal,CAFÉ IMPRESSO,TIMBÓ,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id3172,Jornal,JORNAL DO MEDIO VALE,TIMBÓ,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id5503,Jornal,JORNAL DO MÉDIO VALE,TIMBÓ,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc
id5504,Jornal,JORNAL CAFÉ IMPRESSO,TIMBÓ,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc
id5505,Jornal,JORNAL A CIDADE,TIMBÓ,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc
id1625,Online,JORNAL DO OESTE,TOLEDO,n/d,PR,Paraná,Sul,Brasil,Secom/PR
id1626,Online,RADARBO,TOLEDO,n/d,PR,Paraná,Sul,Brasil,Secom/PR
id1793,Jornal,VIVER TOLEDO,TOLEDO,n/d,PR,Paraná,Sul,Brasil,Secom/PR
id1794,Jornal,JORNAL DO OESTE,TOLEDO,n/d,PR,Paraná,Sul,Brasil,Secom/PR
id2729,Jornal,DIARIO GAZETA,TORRES,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2730,Jornal,FATO EM FOCO,TORRES,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2731,Jornal,JORNAL DA CIDADE,TORRES,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id5348,Jornal,JORNAL DO MAR,TORRES,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs
id5349,Jornal,O FATO EM FOCO,TORRES,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs
id5350,Jornal,GAZETA,TORRES,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs
id2732,Jornal,LITORAL NOTICIAS (EX-CORREIO LN),TRAMANDAÍ,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2733,Jornal,FOLHA DA PRAIA,TRAMANDAÍ,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2734,Jornal,DIMENSAO,TRAMANDAÍ,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id5351,Jornal,CAPITAL DAS PRAIAS,TRAMANDAÍ,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs
id4700,Jornal,A GAZETA DOS MUNICIPIOS,TREMEMBÉ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4701,Jornal,A GAZETA DE TREMEMBE,TREMEMBÉ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4702,Jornal,VALE TREMEMBE,TREMEMBÉ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3174,Jornal,GAZETA TRES BARRENSE,TRÊS BARRAS,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id5506,Jornal,ÓTIMO,TRÊS BARRAS,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc
id5507,Jornal,A GAZETA TRESBARRENSE,TRÊS BARRAS,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc
id1128,Jornal,JORNAL TRES,TRÊS CORAÇÕES,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1129,Jornal,FOLHA DO SUL DE MINAS GERAIS,TRÊS CORAÇÕES,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id2736,Jornal,MUNDO NOVO,TRÊS COROAS,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id5352,Jornal,SEMANAL,TRÊS DE MAIO,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs
id5353,Jornal,COOPERJORNAL,TRÊS DE MAIO,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs
id1205,Online,RÁDIO CAÇULA,TRÊS LAGOAS,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1206,Online,PERFIL NEWS,TRÊS LAGOAS,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1207,Online,HOJE MAIS,TRÊS LAGOAS,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1274,Jornal,HOJE + (EX HOJE MS),TRÊS LAGOAS,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id1276,Jornal,TRIBUNA DE TRES LAGOAS,TRÊS LAGOAS,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Secom/PR
id5661,Jornal,JORNAL DO POVO,TRÊS LAGOAS,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,Central de Diários
id1130,Jornal,BURITI,TRÊS MARIAS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1131,Jornal,O SERTANEJO,TRÊS MARIAS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id2740,Jornal,REGIONAL,TRÊS PASSOS,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id5354,Jornal,ATOS E FATOS,TRÊS PASSOS,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs
id5355,Jornal,JORNAL REGIONAL,TRÊS PASSOS,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs
id5356,Jornal,ATUALIDADES,TRÊS PASSOS,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs
id1132,Jornal,CORREIO TRESPONTANO,TRÊS PONTAS,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id2232,Jornal,ENTRE RIOS JORNAL,TRÊS RIOS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id2233,Jornal,CARTAZ POST (EDIÇAO CARTAZES),TRÊS RIOS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id2234,Jornal,TRIBUNA POST,TRÊS RIOS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id687,Jornal,INFORMATIVO TRINDADENSE,TRINDADE,n/d,GO,Goiás,Centro-Oeste,Brasil,Secom/PR
id2742,Jornal,SENTINELA DO JACUI,TRIUNFO,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2743,Jornal,JORNAL DA CIDADE,TRIUNFO,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2744,Jornal,O FARRAPO,TRIUNFO,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id5357,Jornal,SENTINELA DO JACUÍ,TRIUNFO,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs
id2878,Online,DIARIO DO SUL,TUBARÃO,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id2879,Online,NOTISUL,TUBARÃO,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id3175,Jornal,NOTISUL,TUBARÃO,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id3176,Jornal,DIARIO DO SUL,TUBARÃO,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id3177,Jornal,EXTRA SANTA CATARINA,TUBARÃO,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id3178,Jornal,O ESPORTE,TUBARÃO,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id3179,Jornal,A CRITICA,TUBARÃO,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id3180,Jornal,JORNAL DA CIDADE,TUBARÃO,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id3181,Jornal,NOTICOM,TUBARÃO,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id3182,Jornal,FOLHA MAGGIO,TUBARÃO,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id3183,Jornal,ULTIMA HORA,TUBARÃO,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id3184,Jornal,NOSSA FOLHA,TUBARÃO,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id5508,Jornal,JORNAL NOTICOM,TUBARÃO,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc
id3950,Online,TUPACITY,TUPÃ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4703,Jornal,FOLHA DO POVO,TUPÃ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4704,Jornal,DIARIO,TUPÃ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4705,Jornal,IMPACTO,TUPÃ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id1133,Jornal,O INDEPENDENTE,TUPACIGUARA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id2745,Jornal,A VOZ DO JARI,TUPANCIRETÃ,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2746,Jornal,O SEMANARIO,TUPANCIRETÃ,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id5358,Jornal,O SEMANÁRIO,TUPANCIRETÃ,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs
id1134,Jornal,CORREIO DO VALE,TURMALINA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id5509,Jornal,JORNAL DO SUL,TURVO,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc
id1135,Jornal,A VOZ,UBÁ,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1136,Jornal,GAZETA REGJORNAL,UBÁ,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1137,Jornal,O NOTICIARIO,UBÁ,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id175,Jornal,TRIBUNA DA REGIAO,UBAITABA,n/d,BA,Bahia,Nordeste,Brasil,Secom/PR
id176,Jornal,GAZETA REGIONAL,UBATÃ,n/d,BA,Bahia,Nordeste,Brasil,Secom/PR
id4706,Jornal,A CIDADE,UBATUBA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id1138,Jornal,JUMBINHO,UBERABA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1139,Jornal,JORNAL DA MANHA,UBERABA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1140,Jornal,JORNAL DE UBERABA,UBERABA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1141,Jornal,JORNAL EXPRESSO,UBERABA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id5654,Jornal,JORNAL DA MANHÃ,UBERABA,n/d,MG,Minas Gerais,Sudeste,Brasil,Central de Diários
id801,Online,JORNAL DA MANHA,UBERABA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id802,Online,JORNAL DE UBERABA,UBERABA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id803,Online,ESCOLA GAMES,UBERABA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1142,Jornal,CORREIO DE UBERLANDIA,UBERLÂNDIA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1143,Jornal,TUDOJA,UBERLÂNDIA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1144,Jornal,GAZETA DE UBERLANDIA,UBERLÂNDIA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1145,Jornal,DIÁRIO DO COMÉRCIO,UBERLÂNDIA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1146,Jornal,JORNAL 10,UBERLÂNDIA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id4923,Jornal,DIÁRIO DO COMÉRCIO DE UBERLÂNDIA,UBERLÂNDIA,n/d,MG,Minas Gerais,Sudeste,Brasil,Atlas da Notícia
id4942,Online,FAROL COMUNITÁRIO,UBERLÂNDIA,n/d,MG,Minas Gerais,Sudeste,Brasil,Atlas da Notícia
id804,Online,NETSABE,UBERLÂNDIA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id805,Online,CORREIO DE UBERLANDIA,UBERLÂNDIA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1627,Online,UMUARAMA ILUSTRADO,UMUARAMA,n/d,PR,Paraná,Sul,Brasil,Secom/PR
id1628,Online,A TRIBUNA DO POVO,UMUARAMA,n/d,PR,Paraná,Sul,Brasil,Secom/PR
id1629,Online,PORTAL DA CIDADE (EX PORTAL UMUARAMA),UMUARAMA,n/d,PR,Paraná,Sul,Brasil,Secom/PR
id1795,Jornal,NOTICIAS DA REGIAO (EX - A VOZ DA REGIAO),UMUARAMA,n/d,PR,Paraná,Sul,Brasil,Secom/PR
id1796,Jornal,JORNAL TRIBUNA HOJE ( EX- A TRIBUNA DO POVO),UMUARAMA,n/d,PR,Paraná,Sul,Brasil,Secom/PR
id1797,Jornal,BOAS NOTICIAS,UMUARAMA,n/d,PR,Paraná,Sul,Brasil,Secom/PR
id1798,Jornal,TERCEIRO MILÊNIO DE UMUARAMA,UMUARAMA,n/d,PR,Paraná,Sul,Brasil,Secom/PR
id1799,Jornal,JORNAL CIDADE,UMUARAMA,n/d,PR,Paraná,Sul,Brasil,Secom/PR
id1800,Jornal,GAZETA DO NOROESTE,UMUARAMA,n/d,PR,Paraná,Sul,Brasil,Secom/PR
id1801,Jornal,UMUARAMA ILUSTRADO,UMUARAMA,n/d,PR,Paraná,Sul,Brasil,Secom/PR
id5545,Jornal,JORNAL TERCEIRO MILÊNIO,UMUARAMA,n/d,PR,Paraná,Sul,Brasil,Adjori-Pr
id5692,Jornal,A TRIBUNA HOJE,UMUARAMA,n/d,PR,Paraná,Sul,Brasil,Central de Diários
id1147,Jornal,VISAO REGIONAL,UNAÍ,RIDE DF,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1148,Jornal,NOROESTE DE MINAS,UNAÍ,RIDE DF,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1149,Jornal,TRIBUNA DE UNAI E REGIAO,UNAÍ,RIDE DF,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1630,Online,PORTAL VVALE,UNIÃO DA VITÓRIA,n/d,PR,Paraná,Sul,Brasil,Secom/PR
id1802,Jornal,JORNAL CAIÇARA,UNIÃO DA VITÓRIA,n/d,PR,Paraná,Sul,Brasil,Secom/PR
id1803,Jornal,O IGUASSU,UNIÃO DA VITÓRIA,n/d,PR,Paraná,Sul,Brasil,Secom/PR
id1804,Jornal,A CIDADE,UNIÃO DA VITÓRIA,n/d,PR,Paraná,Sul,Brasil,Secom/PR
id688,Jornal,CORREIO POPULAR,URUAÇU,n/d,GO,Goiás,Centro-Oeste,Brasil,Secom/PR
id689,Jornal,JORNAL CIDADE,URUAÇU,n/d,GO,Goiás,Centro-Oeste,Brasil,Secom/PR
id2747,Jornal,CIDADE,URUGUAIANA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2748,Jornal,HOJE,URUGUAIANA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2749,Jornal,DIARIO DA FRONTEIRA,URUGUAIANA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id5359,Jornal,JORNAL DE URUGUAIANA,URUGUAIANA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs
id5741,Jornal,DIÁRIO DA FRONTEIRA,URUGUAIANA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Central de Diários
id3186,Jornal,VANGUARDA,URUSSANGA,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id5510,Jornal,JORNAL PANORAMA,URUSSANGA,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc
id2750,Jornal,ACONTECE,VACARIA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2751,Jornal,CORREIO VACARIENSE,VACARIA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id5360,Jornal,JORNAL ACONTECE,VACARIA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs
id2235,Jornal,O FATO,VALENÇA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id2236,Jornal,JORNAL LOCAL,VALENÇA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id2237,Jornal,A VOZ DE VALENÇA,VALENÇA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
id177,Jornal,VALENÇA AGORA,VALENÇA,n/d,BA,Bahia,Nordeste,Brasil,Secom/PR
id1516,Jornal,FOLHA VALENÇANA,VALENÇA DO PIAUÍ,n/d,PI,Piauí,Nordeste,Brasil,Secom/PR
id4707,Jornal,TERCEIRA VISAO,VALINHOS,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4709,Jornal,J.B.A VALINHOS,VALINHOS,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4710,Jornal,FOLHA DE VALINHOS,VALINHOS,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id5621,Jornal,JORNAL DE VALINHOS,VALINHOS,n/d,SP,São Paulo,Sudeste,Brasil,Adjori-SP
id690,Jornal,CORREIO REGIONAL,VALPARAÍSO DE GOIÁS,RIDE DF,GO,Goiás,Centro-Oeste,Brasil,Secom/PR
id691,Jornal,O DESPERTAR,VALPARAÍSO DE GOIÁS,RIDE DF,GO,Goiás,Centro-Oeste,Brasil,Secom/PR
id692,Jornal,PERFIL DOS MUNICIPIOS,VALPARAÍSO DE GOIÁS,RIDE DF,GO,Goiás,Centro-Oeste,Brasil,Secom/PR
id489,Jornal,JORNAL DA HORA ES,VARGEM ALTA,n/d,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id4711,Jornal,GAZETA DE VARGEM GRANDE/ A GAZETA,VARGEM GRANDE DO SUL,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id5622,Jornal,A IMPRENSA,VARGEM GRANDE DO SUL,n/d,SP,São Paulo,Sudeste,Brasil,Adjori-SP
id5623,Jornal,GAZETA DE VARGEM GRANDE,VARGEM GRANDE DO SUL,n/d,SP,São Paulo,Sudeste,Brasil,Adjori-SP
id1150,Jornal,SUL DE MINAS,VARGINHA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1151,Jornal,GAZETA DE VARGINHA,VARGINHA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1152,Jornal,JORNAL PODIUM,VARGINHA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1153,Jornal,CORREIO DO SUL,VARGINHA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id806,Online,CORREIO DO SUL,VARGINHA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1154,Jornal,TRIBUNA DO POVO REGIONAL,VÁRZEA DA PALMA,n/d,MG,Minas Gerais,Sudeste,Brasil,Secom/PR
id1315,Online,CORREIO VARZEAGRANDENSE,VÁRZEA GRANDE,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1316,Online,E NOTICIA MT,VÁRZEA GRANDE,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1317,Online,VG NOTÍCIAS,VÁRZEA GRANDE,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1318,Online,CANAL MT,VÁRZEA GRANDE,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1391,Jornal,CORREIO VARZEAGRANDENSE,VÁRZEA GRANDE,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id1392,Jornal,VEJA POPULAR,VÁRZEA GRANDE,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,Secom/PR
id4713,Jornal,NOTICIA,VÁRZEA PAULISTA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4714,Jornal,A VERDADE REGIONAL,VÁRZEA PAULISTA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR
id2238,Jornal,TRIBUNA DO INTERIOR,VASSOURAS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR
