meio,cidade,Codmun6,Codmun7,veiculos_mapeados,regiao_metropolitana,uf,estado,regiao,pais,POP,RDPC,I_ESCOLARIDADE,IDHM,IDHM_E,IDHM_L,IDHM_R
Jornal,MONGAGUÁ,353110.0,3531100.0,1,n/d,SP,São Paulo,Sudeste,Brasil,44770.0,699.73,0.581,0.754,0.699,0.854,0.719
Jornal,MONTE APRAZÍVEL,353140.0,3531407.0,1,n/d,SP,São Paulo,Sudeste,Brasil,21662.0,1032.05,0.56,0.785,0.72,0.861,0.781
Jornal,MONTE MOR,353180.0,3531803.0,1,n/d,SP,São Paulo,Sudeste,Brasil,48724.0,674.23,0.541,0.733,0.639,0.863,0.713
Jornal,NAZARÉ PAULISTA,353240.0,3532405.0,1,n/d,SP,São Paulo,Sudeste,Brasil,16371.0,554.18,0.4,0.678,0.559,0.818,0.681
Jornal,NOVA GRANADA,353300.0,3533007.0,1,n/d,SP,São Paulo,Sudeste,Brasil,19100.0,737.29,0.508,0.739,0.68,0.818,0.727
Jornal,NOVA ODESSA,353340.0,3533403.0,1,n/d,SP,São Paulo,Sudeste,Brasil,50978.0,878.14,0.643,0.791,0.762,0.861,0.755
Jornal,ORLÂNDIA,353430.0,3534302.0,1,n/d,SP,São Paulo,Sudeste,Brasil,39610.0,934.54,0.573,0.78,0.703,0.882,0.765
Jornal,PALMITAL,353530.0,3535309.0,1,n/d,SP,São Paulo,Sudeste,Brasil,21159.0,739.37,0.54,0.746,0.702,0.814,0.727
Jornal,PENÁPOLIS,353730.0,3537305.0,1,n/d,SP,São Paulo,Sudeste,Brasil,58257.0,840.16,0.581,0.759,0.68,0.859,0.748
Jornal,PILAR DO SUL,353790.0,3537909.0,1,n/d,SP,São Paulo,Sudeste,Brasil,26226.0,531.06,0.425,0.69,0.594,0.82,0.674
Jornal,PINDORAMA,353810.0,3538105.0,1,n/d,SP,São Paulo,Sudeste,Brasil,14894.0,732.68,0.485,0.737,0.654,0.842,0.726
Jornal,POMPÉIA,354000.0,3540002.0,1,n/d,SP,São Paulo,Sudeste,Brasil,19896.0,850.38,0.634,0.786,0.748,0.864,0.75
Jornal,PORTO FELIZ,354060.0,3540606.0,1,n/d,SP,São Paulo,Sudeste,Brasil,48375.0,785.76,0.563,0.758,0.706,0.836,0.737
Jornal,PORTO FERREIRA,354070.0,3540705.0,1,n/d,SP,São Paulo,Sudeste,Brasil,51290.0,779.0,0.575,0.751,0.696,0.827,0.736
Jornal,PRESIDENTE EPITÁCIO,354130.0,3541307.0,1,n/d,SP,São Paulo,Sudeste,Brasil,40865.0,680.56,0.57,0.75,0.7,0.845,0.714
Jornal,RIO GRANDE DA SERRA,354410.0,3544103.0,1,RM São Paulo,SP,São Paulo,Sudeste,Brasil,43744.0,563.57,0.621,0.749,0.745,0.823,0.684
Jornal,SALESÓPOLIS,354500.0,3545001.0,1,RM São Paulo,SP,São Paulo,Sudeste,Brasil,15565.0,576.55,0.527,0.732,0.69,0.829,0.687
Jornal,SANTA CRUZ DAS PALMEIRAS,354630.0,3546306.0,1,n/d,SP,São Paulo,Sudeste,Brasil,29824.0,829.66,0.48,0.728,0.635,0.815,0.746
Jornal,SANTA FÉ DO SUL,354660.0,3546603.0,1,n/d,SP,São Paulo,Sudeste,Brasil,29081.0,924.06,0.579,0.784,0.751,0.84,0.763
Jornal,SANTANA DE PARNAÍBA,354730.0,3547304.0,1,RM São Paulo,SP,São Paulo,Sudeste,Brasil,108248.0,1858.69,0.657,0.814,0.725,0.849,0.876
Jornal,SANTA RITA DO PASSA QUATRO,354750.0,3547502.0,1,n/d,SP,São Paulo,Sudeste,Brasil,26068.0,930.59,0.595,0.775,0.686,0.887,0.764
Jornal,SERRA NEGRA,355160.0,3551603.0,1,n/d,SP,São Paulo,Sudeste,Brasil,26297.0,927.39,0.511,0.767,0.676,0.873,0.764
Jornal,SEVERÍNIA,355190.0,3551900.0,1,n/d,SP,São Paulo,Sudeste,Brasil,15444.0,657.45,0.477,0.715,0.638,0.807,0.709
Jornal,SOCORRO,355210.0,3552106.0,1,n/d,SP,São Paulo,Sudeste,Brasil,36547.0,785.71,0.462,0.729,0.634,0.828,0.737
Jornal,SUMARÉ,355240.0,3552403.0,1,n/d,SP,São Paulo,Sudeste,Brasil,241007.0,820.03,0.6,0.762,0.705,0.845,0.744
Jornal,TAMBAÚ,355330.0,3553302.0,1,n/d,SP,São Paulo,Sudeste,Brasil,22289.0,747.11,0.485,0.731,0.624,0.858,0.729
Jornal,TAQUARITINGA,355370.0,3553708.0,1,n/d,SP,São Paulo,Sudeste,Brasil,53797.0,739.25,0.53,0.748,0.696,0.827,0.727
Jornal,UBATUBA,355540.0,3555406.0,1,n/d,SP,São Paulo,Sudeste,Brasil,78469.0,803.5,0.567,0.751,0.679,0.841,0.741
Jornal,VIRADOURO,355680.0,3556800.0,1,n/d,SP,São Paulo,Sudeste,Brasil,17263.0,692.01,0.49,0.739,0.683,0.823,0.717
Jornal,VOTORANTIM,355700.0,3557006.0,1,n/d,SP,São Paulo,Sudeste,Brasil,108590.0,703.99,0.64,0.767,0.747,0.838,0.72
Jornal,ALMIRANTE TAMANDARÉ,410040.0,4100400.0,1,RM Curitiba,PR,Paraná,Sul,Brasil,103008.0,646.02,0.496,0.699,0.575,0.84,0.706
Jornal,ANTONINA,410120.0,4101200.0,1,n/d,PR,Paraná,Sul,Brasil,18780.0,572.38,0.441,0.687,0.564,0.838,0.686
Jornal,ASSAÍ,410190.0,4101903.0,1,n/d,PR,Paraná,Sul,Brasil,16334.0,723.56,0.52,0.728,0.641,0.833,0.724
Jornal,BARRACÃO,410260.0,4102604.0,1,n/d,PR,Paraná,Sul,Brasil,9618.0,688.92,0.45,0.706,0.59,0.833,0.716
Jornal,BELA VISTA DO PARAÍSO,410280.0,4102802.0,1,n/d,PR,Paraná,Sul,Brasil,15004.0,710.14,0.44,0.716,0.604,0.844,0.721
Jornal,BITURUNA,410290.0,4102901.0,1,n/d,PR,Paraná,Sul,Brasil,15817.0,443.43,0.387,0.667,0.556,0.829,0.645
Jornal,CAFELÂNDIA,410345.0,4103453.0,1,n/d,PR,Paraná,Sul,Brasil,14625.0,721.38,0.557,0.748,0.692,0.835,0.723
Jornal,CAPANEMA,410450.0,4104501.0,1,n/d,PR,Paraná,Sul,Brasil,18423.0,701.11,0.417,0.706,0.611,0.801,0.719
Jornal,CERRO AZUL,410520.0,4105201.0,1,RM Curitiba,PR,Paraná,Sul,Brasil,16877.0,342.88,0.214,0.573,0.391,0.797,0.604
Jornal,CHOPINZINHO,410540.0,4105409.0,1,n/d,PR,Paraná,Sul,Brasil,19595.0,802.23,0.46,0.74,0.671,0.817,0.74
Jornal,CRUZ MACHADO,410680.0,4106803.0,1,n/d,PR,Paraná,Sul,Brasil,17987.0,414.98,0.338,0.664,0.545,0.845,0.635
Jornal,DOIS VIZINHOS,410720.0,4107207.0,1,n/d,PR,Paraná,Sul,Brasil,36005.0,836.1,0.561,0.767,0.711,0.85,0.747
Jornal,FAXINAL,410760.0,4107603.0,1,n/d,PR,Paraná,Sul,Brasil,16180.0,612.79,0.44,0.687,0.584,0.796,0.697
Jornal,FAZENDA RIO GRANDE,410765.0,4107652.0,1,RM Curitiba,PR,Paraná,Sul,Brasil,81515.0,677.31,0.506,0.72,0.617,0.847,0.713
Jornal,IBIPORÃ,410980.0,4109807.0,1,n/d,PR,Paraná,Sul,Brasil,47905.0,706.25,0.526,0.726,0.647,0.821,0.72
Jornal,IVAIPORÃ,411150.0,4111506.0,1,n/d,PR,Paraná,Sul,Brasil,31573.0,666.73,0.48,0.73,0.661,0.827,0.711
Jornal,JAGUARIAÍVA,411200.0,4112009.0,1,n/d,PR,Paraná,Sul,Brasil,32513.0,616.79,0.521,0.743,0.684,0.859,0.698
Jornal,MANDAGUARI,411420.0,4114203.0,1,n/d,PR,Paraná,Sul,Brasil,32515.0,762.54,0.523,0.751,0.689,0.84,0.732
Jornal,MANGUEIRINHA,411440.0,4114401.0,1,n/d,PR,Paraná,Sul,Brasil,16989.0,605.97,0.435,0.688,0.579,0.811,0.695
Jornal,MARECHAL CÂNDIDO RONDON,411460.0,4114609.0,1,n/d,PR,Paraná,Sul,Brasil,46592.0,1036.38,0.563,0.774,0.704,0.842,0.782
Jornal,MATELÂNDIA,411560.0,4115606.0,1,n/d,PR,Paraná,Sul,Brasil,15358.0,683.91,0.487,0.725,0.642,0.831,0.715
Jornal,PALMEIRA,411770.0,4117701.0,1,n/d,PR,Paraná,Sul,Brasil,31992.0,729.05,0.473,0.718,0.618,0.826,0.725
Jornal,PARANAVAÍ,411840.0,4118402.0,1,n/d,PR,Paraná,Sul,Brasil,81023.0,852.66,0.575,0.763,0.703,0.844,0.75
Jornal,PIÊN,411910.0,4119103.0,1,RM Curitiba,PR,Paraná,Sul,Brasil,11170.0,541.67,0.412,0.694,0.616,0.802,0.677
Jornal,RESERVA,412170.0,4121703.0,1,n/d,PR,Paraná,Sul,Brasil,25110.0,457.88,0.272,0.618,0.461,0.786,0.65
Jornal,SANTA IZABEL DO OESTE,412380.0,4123808.0,1,n/d,PR,Paraná,Sul,Brasil,13106.0,540.49,0.427,0.696,0.603,0.826,0.677
Jornal,SANTO ANTÔNIO DA PLATINA,412410.0,4124103.0,1,n/d,PR,Paraná,Sul,Brasil,42461.0,765.04,0.515,0.718,0.617,0.817,0.733
Jornal,SARANDI,412625.0,4126256.0,1,n/d,PR,Paraná,Sul,Brasil,82728.0,554.48,0.427,0.695,0.579,0.85,0.681
Jornal,SERTANÓPOLIS,412650.0,4126504.0,1,n/d,PR,Paraná,Sul,Brasil,15571.0,701.27,0.462,0.723,0.655,0.804,0.719
Jornal,SIQUEIRA CAMPOS,412660.0,4126603.0,1,n/d,PR,Paraná,Sul,Brasil,18391.0,655.16,0.42,0.704,0.588,0.839,0.708
Jornal,TERRA BOA,412720.0,4127205.0,1,n/d,PR,Paraná,Sul,Brasil,15662.0,653.34,0.46,0.728,0.68,0.803,0.708
Jornal,ANITA GARIBALDI,420100.0,4201000.0,1,n/d,SC,Santa Catarina,Sul,Brasil,8599.0,506.94,0.4,0.688,0.592,0.826,0.667
Jornal,ARAQUARI,420130.0,4201307.0,1,n/d,SC,Santa Catarina,Sul,Brasil,24751.0,609.76,0.529,0.703,0.602,0.83,0.696
Jornal,ARMAZÉM,420150.0,4201505.0,1,n/d,SC,Santa Catarina,Sul,Brasil,7735.0,814.95,0.498,0.77,0.698,0.882,0.743
Jornal,ASCURRA,420170.0,4201703.0,1,n/d,SC,Santa Catarina,Sul,Brasil,7384.0,793.09,0.449,0.742,0.636,0.868,0.739
Jornal,BALNEÁRIO ARROIO DO SILVA,420195.0,4201950.0,1,n/d,SC,Santa Catarina,Sul,Brasil,9553.0,866.42,0.524,0.746,0.642,0.858,0.753
Jornal,BALNEÁRIO GAIVOTA,420207.0,4202073.0,1,n/d,SC,Santa Catarina,Sul,Brasil,8177.0,768.73,0.451,0.728,0.622,0.844,0.734
Jornal,BARRA VELHA,420210.0,4202107.0,1,n/d,SC,Santa Catarina,Sul,Brasil,22307.0,773.05,0.522,0.738,0.639,0.857,0.735
Jornal,CAMBORIÚ,420320.0,4203204.0,1,n/d,SC,Santa Catarina,Sul,Brasil,62149.0,781.76,0.509,0.726,0.6,0.866,0.736
Jornal,CORONEL FREITAS,420440.0,4204400.0,1,n/d,SC,Santa Catarina,Sul,Brasil,10192.0,759.01,0.439,0.744,0.653,0.86,0.732
Jornal,CORUPÁ,420450.0,4204509.0,1,n/d,SC,Santa Catarina,Sul,Brasil,13808.0,951.63,0.557,0.78,0.707,0.873,0.768
Jornal,CORREIA PINTO,420455.0,4204558.0,1,n/d,SC,Santa Catarina,Sul,Brasil,14557.0,628.18,0.471,0.702,0.614,0.804,0.701
Jornal,CURITIBANOS,420480.0,4204806.0,1,n/d,SC,Santa Catarina,Sul,Brasil,37460.0,687.47,0.493,0.721,0.62,0.846,0.716
Jornal,FRAIBURGO,420550.0,4205506.0,1,n/d,SC,Santa Catarina,Sul,Brasil,34481.0,673.84,0.486,0.731,0.637,0.86,0.712
Jornal,GAROPABA,420570.0,4205704.0,1,n/d,SC,Santa Catarina,Sul,Brasil,18025.0,784.88,0.55,0.753,0.668,0.868,0.737
Jornal,GOVERNADOR CELSO RAMOS,420600.0,4206009.0,1,n/d,SC,Santa Catarina,Sul,Brasil,12973.0,784.5,0.491,0.747,0.651,0.87,0.737
Jornal,IBIRAMA,420690.0,4206900.0,1,n/d,SC,Santa Catarina,Sul,Brasil,17276.0,844.25,0.471,0.737,0.63,0.848,0.749
Jornal,ITÁ,420800.0,4208005.0,1,n/d,SC,Santa Catarina,Sul,Brasil,6396.0,836.69,0.531,0.771,0.698,0.879,0.747
Jornal,MORRO DA FUMAÇA,421120.0,4211207.0,1,n/d,SC,Santa Catarina,Sul,Brasil,16097.0,759.25,0.483,0.738,0.665,0.825,0.732
Jornal,NOVA TRENTO,421150.0,4211504.0,1,n/d,SC,Santa Catarina,Sul,Brasil,12148.0,847.77,0.464,0.748,0.628,0.891,0.749
Jornal,OTACÍLIO COSTA,421175.0,4211751.0,1,n/d,SC,Santa Catarina,Sul,Brasil,16311.0,677.67,0.531,0.74,0.681,0.835,0.713
Jornal,PASSO DE TORRES,421225.0,4212254.0,1,n/d,SC,Santa Catarina,Sul,Brasil,6579.0,602.85,0.542,0.72,0.618,0.869,0.695
Jornal,PENHA,421250.0,4212502.0,1,n/d,SC,Santa Catarina,Sul,Brasil,25014.0,793.53,0.488,0.743,0.64,0.867,0.739
Jornal,POUSO REDONDO,421370.0,4213708.0,1,n/d,SC,Santa Catarina,Sul,Brasil,14726.0,742.15,0.439,0.72,0.598,0.857,0.728
Jornal,PRESIDENTE GETÚLIO,421400.0,4214003.0,1,n/d,SC,Santa Catarina,Sul,Brasil,14808.0,928.86,0.474,0.759,0.654,0.874,0.764
Jornal,SANTA CECÍLIA,421550.0,4215505.0,1,n/d,SC,Santa Catarina,Sul,Brasil,15716.0,610.94,0.442,0.698,0.597,0.819,0.697
Jornal,SÃO DOMINGOS,421610.0,4216107.0,1,n/d,SC,Santa Catarina,Sul,Brasil,9418.0,956.19,0.46,0.765,0.675,0.861,0.769
Jornal,SÃO JOÃO DO OESTE,421625.0,4216255.0,1,n/d,SC,Santa Catarina,Sul,Brasil,6027.0,881.09,0.465,0.761,0.668,0.873,0.756
Jornal,SÃO JOÃO DO ITAPERIÚ,421635.0,4216354.0,1,n/d,SC,Santa Catarina,Sul,Brasil,3409.0,680.25,0.441,0.738,0.645,0.873,0.714
Jornal,SÃO JOÃO DO SUL,421640.0,4216404.0,1,n/d,SC,Santa Catarina,Sul,Brasil,6979.0,558.4,0.376,0.695,0.587,0.84,0.682
Jornal,SAUDADES,421730.0,4217303.0,1,n/d,SC,Santa Catarina,Sul,Brasil,8988.0,719.94,0.479,0.755,0.7,0.85,0.723
Jornal,SCHROEDER,421740.0,4217402.0,1,n/d,SC,Santa Catarina,Sul,Brasil,15252.0,852.5,0.625,0.769,0.71,0.855,0.75
Jornal,TIJUCAS,421800.0,4218004.0,1,n/d,SC,Santa Catarina,Sul,Brasil,30700.0,835.48,0.551,0.76,0.672,0.873,0.747
Jornal,TURVO,421880.0,4218806.0,1,n/d,SC,Santa Catarina,Sul,Brasil,11773.0,810.85,0.47,0.74,0.631,0.867,0.742
Jornal,BARRA DO RIBEIRO,430190.0,4301909.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,12474.0,589.16,0.465,0.67,0.529,0.822,0.691
Jornal,BARRA FUNDA,430195.0,4301958.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,2355.0,757.01,0.479,0.763,0.71,0.856,0.731
Jornal,BOM PRINCÍPIO,430235.0,4302352.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,11727.0,855.42,0.524,0.746,0.661,0.836,0.751
Jornal,BUTIÁ,430270.0,4302709.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,20381.0,590.45,0.433,0.689,0.558,0.848,0.691
Jornal,CAPELA DE SANTANA,430468.0,4304689.0,1,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,11612.0,533.88,0.37,0.661,0.525,0.816,0.675
Jornal,CASCA,430490.0,4304903.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,8631.0,1011.38,0.533,0.785,0.733,0.847,0.778
Jornal,CERRO GRANDE DO SUL,430517.0,4305173.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,10191.0,527.88,0.347,0.66,0.499,0.855,0.673
Jornal,CERRO LARGO,430520.0,4305207.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,13051.0,862.05,0.511,0.764,0.698,0.849,0.752
Jornal,CHAPADA,430530.0,4305306.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,9346.0,860.15,0.453,0.757,0.679,0.849,0.752
Jornal,CIDREIRA,430545.0,4305454.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,12624.0,750.55,0.561,0.729,0.625,0.848,0.73
Jornal,COLORADO,430560.0,4305603.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,3547.0,996.93,0.448,0.758,0.674,0.835,0.775
Jornal,CONSTANTINA,430580.0,4305801.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,9741.0,732.39,0.44,0.754,0.668,0.885,0.726
Jornal,ESPUMOSO,430750.0,4307500.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,15064.0,834.66,0.527,0.765,0.677,0.884,0.747
Jornal,FAXINAL DO SOTURNO,430800.0,4308003.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,6651.0,760.86,0.469,0.72,0.597,0.854,0.732
Jornal,GIRUÁ,430900.0,4309001.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,16857.0,653.18,0.454,0.721,0.629,0.842,0.707
Jornal,GLORINHA,430905.0,4309050.0,1,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,6843.0,686.99,0.453,0.714,0.593,0.859,0.716
Jornal,GRAMADO XAVIER,430915.0,4309159.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,3957.0,552.44,0.254,0.634,0.473,0.792,0.681
Jornal,GUARANI DAS MISSÕES,430950.0,4309506.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,8060.0,615.87,0.444,0.737,0.665,0.863,0.698
Jornal,IMBÉ,431033.0,4310330.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,17614.0,1359.66,0.579,0.764,0.638,0.847,0.825
Jornal,ITAQUI,431060.0,4310603.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,37961.0,576.71,0.512,0.713,0.626,0.843,0.687
Jornal,JAGUARI,431110.0,4311106.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,11303.0,772.25,0.429,0.712,0.567,0.866,0.734
Jornal,JARI,431113.0,4311130.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,3533.0,418.18,0.27,0.631,0.473,0.836,0.636
Jornal,LAGOA VERMELHA,431130.0,4311304.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,27294.0,771.47,0.495,0.738,0.62,0.885,0.734
Jornal,MOSTARDAS,431250.0,4312500.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,12078.0,627.16,0.346,0.664,0.493,0.849,0.701
Jornal,NOVA BOA VISTA,431295.0,4312955.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,1960.0,928.49,0.43,0.768,0.708,0.836,0.764
Jornal,NOVA BRÉSCIA,431300.0,4313003.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,3179.0,1452.06,0.419,0.778,0.666,0.847,0.836
Jornal,NOVA SANTA RITA,431337.0,4313375.0,1,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,22705.0,686.87,0.521,0.718,0.606,0.853,0.716
Jornal,PANTANO GRANDE,431395.0,4313953.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,9862.0,536.01,0.387,0.661,0.524,0.816,0.676
Jornal,PARAÍ,431400.0,4314001.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,6779.0,1071.25,0.493,0.773,0.679,0.866,0.787
Jornal,PAROBÉ,431405.0,4314050.0,1,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,51312.0,625.4,0.434,0.704,0.562,0.886,0.7
Jornal,PORTÃO,431480.0,4314803.0,1,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,30726.0,729.01,0.474,0.713,0.584,0.856,0.725
Jornal,ROCA SALES,431580.0,4315800.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,10252.0,865.23,0.426,0.729,0.602,0.853,0.753
Jornal,RODEIO BONITO,431590.0,4315909.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,5718.0,767.63,0.427,0.732,0.636,0.842,0.733
Jornal,ROLANTE,431600.0,4316006.0,1,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,19372.0,656.75,0.363,0.688,0.553,0.83,0.708
Jornal,SALDANHA MARINHO,431643.0,4316436.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,2858.0,823.55,0.496,0.762,0.706,0.841,0.745
Jornal,SALTO DO JACUÍ,431645.0,4316451.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,11794.0,596.84,0.443,0.687,0.558,0.837,0.693
Jornal,SANANDUVA,431660.0,4316600.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,15326.0,931.29,0.461,0.747,0.647,0.843,0.764
Jornal,SANTO ANTÔNIO DA PATRULHA,431760.0,4317608.0,1,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,39520.0,696.41,0.443,0.717,0.594,0.866,0.718
Jornal,SÃO FRANCISCO DE ASSIS,431810.0,4318101.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,19143.0,553.81,0.371,0.675,0.552,0.818,0.681
Jornal,SÃO JOSÉ DO NORTE,431850.0,4318507.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,25390.0,493.78,0.301,0.623,0.461,0.792,0.663
Jornal,SÃO LOURENÇO DO SUL,431880.0,4318804.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,42817.0,713.88,0.364,0.687,0.528,0.849,0.722
Jornal,SÃO MARCOS,431900.0,4319000.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,20054.0,991.51,0.545,0.768,0.683,0.855,0.775
Jornal,SINIMBU,432067.0,4320677.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,10009.0,610.76,0.231,0.631,0.456,0.792,0.697
Jornal,SOBRADINHO,432070.0,4320701.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,14125.0,775.79,0.52,0.743,0.647,0.861,0.735
Jornal,TAPERA,432100.0,4321006.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,10382.0,812.48,0.521,0.747,0.672,0.835,0.743
Jornal,TAPES,432110.0,4321105.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,16546.0,620.13,0.425,0.695,0.556,0.862,0.699
Jornal,TERRA DE AREIA,432143.0,4321436.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,9874.0,620.36,0.4,0.689,0.565,0.829,0.699
Jornal,TRÊS COROAS,432170.0,4321709.0,1,n/d,RS,Rio Grande do Sul,Sul,Brasil,23651.0,799.41,0.434,0.71,0.584,0.829,0.74
Jornal,BELA VISTA,500210.0,5002100.0,1,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,22890.0,621.23,0.49,0.698,0.585,0.83,0.699
Jornal,CASSILÂNDIA,500290.0,5002902.0,1,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,20708.0,885.1,0.462,0.727,0.627,0.811,0.756
Jornal,FÁTIMA DO SUL,500380.0,5003801.0,1,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,18973.0,701.87,0.452,0.714,0.621,0.815,0.719
Jornal,ITAQUIRAÍ,500460.0,5004601.0,1,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,15034.0,442.57,0.301,0.62,0.479,0.772,0.645
Jornal,JARDIM,500500.0,5005004.0,1,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,24162.0,697.92,0.459,0.712,0.595,0.845,0.718
Jornal,MARACAJU,500540.0,5005400.0,1,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,37045.0,819.6,0.517,0.736,0.613,0.873,0.744
Jornal,NOVA ALVORADA DO SUL,500600.0,5006002.0,1,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,16010.0,830.08,0.459,0.694,0.554,0.809,0.746
Jornal,SÃO GABRIEL DO OESTE,500769.0,5007695.0,1,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,22010.0,855.21,0.511,0.729,0.608,0.85,0.751
Jornal,SIDROLÂNDIA,500790.0,5007901.0,1,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,41906.0,599.76,0.408,0.686,0.561,0.829,0.694
Jornal,ÁGUA BOA,510020.0,5100201.0,1,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,20400.0,720.74,0.514,0.729,0.646,0.829,0.723
Jornal,BRASNORTE,510190.0,5101902.0,1,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,15054.0,602.75,0.441,0.696,0.571,0.85,0.695
Jornal,CAMPO NOVO DO PARECIS,510263.0,5102637.0,1,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,27246.0,823.32,0.543,0.734,0.649,0.819,0.745
Jornal,CAMPO VERDE,510267.0,5102678.0,1,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,30553.0,878.37,0.562,0.75,0.67,0.834,0.755
Jornal,CANARANA,510270.0,5102702.0,1,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,18566.0,774.65,0.454,0.693,0.549,0.825,0.735
Jornal,COMODORO,510330.0,5103304.0,1,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,17996.0,573.89,0.429,0.689,0.567,0.84,0.687
Jornal,DIAMANTINO,510350.0,5103502.0,1,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,20172.0,681.66,0.507,0.718,0.625,0.831,0.714
Jornal,JUÍNA,510515.0,5105150.0,1,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,38963.0,763.35,0.45,0.716,0.593,0.845,0.733
Jornal,NOVA MUTUM,510622.0,5106224.0,1,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,31112.0,982.9,0.584,0.758,0.673,0.837,0.773
Jornal,NOVA XAVANTINA,510625.0,5106257.0,1,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,19508.0,674.44,0.468,0.704,0.613,0.8,0.713
Jornal,PEIXOTO DE AZEVEDO,510642.0,5106422.0,1,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,30572.0,589.21,0.38,0.649,0.521,0.761,0.691
Jornal,PONTES E LACERDA,510675.0,5106752.0,1,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,41113.0,665.92,0.482,0.703,0.605,0.807,0.711
Jornal,POXORÉO,510700.0,5107008.0,1,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,17433.0,463.98,0.409,0.678,0.573,0.832,0.653
Jornal,PRIMAVERA DO LESTE,510704.0,5107040.0,1,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,51609.0,990.05,0.577,0.752,0.653,0.843,0.774
Jornal,SÃO JOSÉ DOS QUATRO MARCOS,510710.0,5107107.0,1,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,18953.0,653.02,0.454,0.719,0.643,0.816,0.707
