id,meio,nome,cidade,regiao_metropolitana,uf,estado,regiao,pais,fonte,jornalismo,Duplicata,Fechamento
id4143,Jornal,JS PAULISTA (SUDOESTE PAULISTA),FARTURA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4144,Jornal,CIDADAO,FERNANDÓPOLIS,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4145,Jornal,JORNAL DO INTERIOR,FERNANDÓPOLIS,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4146,Jornal,O EXTRA.NET (EX DIARIO REGIONAL),FERNANDÓPOLIS,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4147,Jornal,SEMANARIO,FERNANDÓPOLIS,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4148,Jornal,TA NA MAO,FERNANDÓPOLIS,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4149,Jornal,JORNAL DO MUNICIPIO,FERRAZ DE VASCONCELOS,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4150,Jornal,FOLHA 4 CIDADES,FERRAZ DE VASCONCELOS,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4151,Jornal,DIARIO DA FRANCA,FRANCA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4152,Jornal,COMERCIO DA FRANCA,FRANCA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4153,Jornal,NOTICIAS NEWS,FRANCISCO MORATO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4154,Jornal,MORATO NEWS,FRANCISCO MORATO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4155,Jornal,CIDADE AGORA,FRANCO DA ROCHA,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4156,Jornal,NOTICIA REGIONAL,FRANCO DA ROCHA,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4157,Jornal,COMARCA DE GARÇA,GARÇA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,Sim
id4158,Jornal,O GUAIRA,GUAÍRA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4159,Jornal,A CIDADE,GUAÍRA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4160,Jornal,JORNAL CRISTAL,GUARÁ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4161,Jornal,CORREIO INTEGRADO,GUARARAPES,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4162,Jornal,O IMPACTO,GUARARAPES,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4163,Jornal,NOTICIAS REGIONAIS,GUARAREMA,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4164,Jornal,GAZETA DE GUARAREMA,GUARAREMA,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4165,Jornal,NOVO TEMPO,GUARAREMA,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4166,Jornal,O ECO,GUARATINGUETÁ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4167,Jornal,NOTICIAS,GUARATINGUETÁ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4168,Jornal,FOLHA DO POVO,GUARATINGUETÁ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4169,Jornal,ATOS,GUARATINGUETÁ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4170,Jornal,VALE MAIS,GUARATINGUETÁ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4171,Jornal,CORREIO PAULISTA,GUARATINGUETÁ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4172,Jornal,GUARIBA NOTICIAS,GUARIBA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4173,Jornal,A VOZ DO LITORAL,GUARUJÁ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4174,Jornal,LITORAL NEWS,GUARUJÁ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4175,Jornal,CIDADE NEWS,GUARUJÁ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4176,Jornal,A ESTANCIA DE GUARUJA,GUARUJÁ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4177,Jornal,JORNAL DO GUARUJA,GUARUJÁ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4178,Jornal,PRIMEIRA HORA,GUARUJÁ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4179,Jornal,CIDADE NO FOCO,GUARULHOS,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4180,Jornal,FOLHA METROPOLITANA,GUARULHOS,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4181,Jornal,GUARULHOS HOJE,GUARULHOS,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4182,Jornal,O DIA DE GUARULHOS,GUARULHOS,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4183,Jornal,INDEPENDENTE,GUARULHOS,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4184,Jornal,VITRINE,GUARULHOS,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4185,Jornal,JORNAL DO FAROL,GUARULHOS,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4186,Jornal,GAZETA PANORAMICA,GUARULHOS,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4187,Jornal,OPÇAO,GUARULHOS,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4188,Jornal,ÓTIMO,GUARULHOS,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4189,Jornal,DIARIO DE GUARULHOS,GUARULHOS,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,Sim,
id4190,Jornal,PAGINA POPULAR,HORTOLÂNDIA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4191,Jornal,FOLHA DE IBATE,IBATÉ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4192,Jornal,JORNAL DO POVO,IBIÚNA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4193,Jornal,A VANGUARDA,IBIÚNA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4194,Jornal,JORNAL MAIS,IGARAÇU DO TIETÊ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4195,Jornal,O MIRANTE,IGARAÇU DO TIETÊ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4196,Jornal,TRIBUNA DE IGUAPE,IGUAPE,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4197,Jornal,A VOZ DO POVO,ILHA SOLTEIRA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4198,Jornal,JORNAL DA ILHA,ILHA SOLTEIRA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4199,Jornal,DIARIO DO LITORAL NORTE,ILHABELA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4200,Jornal,MAIS EXPRESSAO,INDAIATUBA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4201,Jornal,VOTURA INDAIATUBA NEWS (EX VOTURA NEWS),INDAIATUBA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4202,Jornal,GAZETA DE INDAIATUBA,INDAIATUBA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4203,Jornal,SEMANA EM DESTAQUE,INDAIATUBA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4204,Jornal,SEXTA- FEIRA,INDAIATUBA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4205,Jornal,EXEMPLO,INDAIATUBA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4206,Jornal,TRIBUNA DE INDAIA,INDAIATUBA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,Sim,
id4207,Jornal,CORREIO IPEROENSE (EX - JORNAL DE IPERO),IPERÓ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4208,Jornal,GAZETA DE IRACEMAPOLIS,IRACEMÁPOLIS,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4209,Jornal,TRIBUNA REGIONAL,ITABERÁ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4210,Jornal,POPULAR,ITAÍ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4211,Jornal,JORNAL MATA ATLANTICA (EX- O REGIONAL),ITANHAÉM,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4212,Jornal,FOLHA DA  CIDADE,ITANHAÉM,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4213,Jornal,NOSSO JORNAL,ITANHAÉM,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4214,Jornal,FATOS,ITANHAÉM,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4215,Jornal,REGIONAL,ITANHAÉM,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4216,Jornal,O PONTUAL,ITAPECERICA DA SERRA,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4217,Jornal,CORREIO DE ITAPETININGA,ITAPETININGA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4218,Jornal,TRIBUNA POPULAR,ITAPETININGA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4219,Jornal,JORNAL MULHER,ITAPETININGA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4220,Jornal,BEM ESTAR,ITAPETININGA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4221,Jornal,FOLHA DE ITAPETININGA,ITAPETININGA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4222,Jornal,JORNAL DA TERRA,ITAPEVA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4223,Jornal,A GAZETA NOTICIAS,ITAPEVA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4224,Jornal,ITA NEWS,ITAPEVA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4225,Jornal,JORNAL DA GENTE,ITAPEVI,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4227,Jornal,NOVA OESTE,ITAPEVI,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4228,Jornal,EXPRESSAO REGIONAL,ITAPIRA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4229,Jornal,TRIBUNA DE ITAPIRA,ITAPIRA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4230,Jornal,A CIDADE (EX CIDADE DE ITAPIRA),ITAPIRA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4231,Jornal,FOLHA DE ITAPOLIS,ITÁPOLIS,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4232,Jornal,COMUNICAÇÃO ATIVA,ITAQUAQUECETUBA,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4233,Jornal,DIÁRIO DE ITAQUÁ (EX JORNAL DE ITAQUÁ),ITAQUAQUECETUBA,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4234,Jornal,CONTRAPONTO,ITAQUAQUECETUBA,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4235,Jornal,O GUARANI,ITARARÉ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4236,Jornal,JORNAL DE ITATIBA,ITATIBA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,Sim,
id4237,Jornal,BOM DIA ITATIBA,ITATIBA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4238,Jornal,FOLHA DE ITATINGA,ITATINGA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4239,Jornal,TRIBUNA LIVRE,ITIRAPINA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4240,Jornal,A FEDERAÇAO,ITU,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4241,Jornal,FOLHA DA CIDADE,ITU,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4242,Jornal,SEXTA FEIRA,ITU,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4243,Jornal,PERISCOPIO,ITU,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4244,Jornal,JORNAL DE ITUPEVA,ITUPEVA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4245,Jornal,FOLHA DA TERRA,ITUPEVA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4247,Jornal,TRIBUNA DE ITUVERAVA,ITUVERAVA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4248,Jornal,REGIONAL,ITUVERAVA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4249,Jornal,CIDADES,JABOTICABAL,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4250,Jornal,A GAZETA,JABOTICABAL,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4251,Jornal,A TRIBUNA,JABOTICABAL,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4253,Jornal,CIDADE DE JACAREI,JACAREÍ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4254,Jornal,DIARIO DE JACAREI,JACAREÍ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,Sim,
id4255,Jornal,SEMANARIO DE JACAREI,JACAREÍ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4256,Jornal,JORNAL DE JAGUARIUNA,JAGUARIÚNA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4257,Jornal,GAZETA REGIONAL,JAGUARIÚNA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4258,Jornal,FOLHA NOROESTE,JALES,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4260,Jornal,A TRIBUNA DE JALES,JALES,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4261,Jornal,A COMARCA,JANDIRA,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4262,Jornal,FOLHA DE JANDIRA,JANDIRA,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4263,Jornal,TRIBUNA  REGIONAL,JANDIRA,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4264,Jornal,FOLHA DE JARDINOPOLIS,JARDINÓPOLIS,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4265,Jornal,JORNAL MIDIA (EX NOTICIAS EM MIDIA),JARDINÓPOLIS,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4266,Jornal,A CIDADE DE JARDINOPOLIS,JARDINÓPOLIS,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4267,Jornal,GAZETA DE JARINU E REGIAO,JARINU,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4268,Jornal,TRIBUNA DE JARINU E REGIAO,JARINU,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4269,Jornal,JORNAL EM FOCO,JARINU,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4270,Jornal,COMERCIO DE JAHU,JAÚ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,Sim,
id4271,Jornal,BOM DIA JAU,JAÚ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4272,Jornal,JORNAL GENTE,JAÚ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4273,Jornal,O REGIONAL,JOSÉ BONIFÁCIO,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4274,Jornal,FOLHA DE JOSE BONIFACIO,JOSÉ BONIFÁCIO,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4275,Jornal,JUNDIAI HOJE,JUNDIAÍ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4276,Jornal,JORNAL DA REGIAO,JUNDIAÍ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4278,Jornal,DIARIO DO INTERIOR JUNDIAI E REGIAO,JUNDIAÍ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4279,Jornal,BOM DIA JUNDIAI,JUNDIAÍ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4280,Jornal,JORNAL DE JUNDIAI,JUNDIAÍ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,Sim,
id4281,Jornal,A TARDE,LARANJAL PAULISTA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4282,Jornal,O ALERTA,LARANJAL PAULISTA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4283,Jornal,ATUAL,LEME,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4284,Jornal,O ECO (EX-FOLHA POPULAR),LENÇÓIS PAULISTA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4285,Jornal,GAZETA DE LIMEIRA,LIMEIRA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4286,Jornal,NOTICIARIO DE LIMEIRA,LIMEIRA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4288,Jornal,CORREIO DE LINS,LINS,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,Sim
id4290,Jornal,VALE VIVO,LORENA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4291,Jornal,O GUAYPACARE,LORENA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4292,Jornal,TUDO É NOTÍCIA LOUVEIRA,LOUVEIRA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4293,Jornal,JORNAL DE MACATUBA,MACATUBA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4294,Jornal,FOLHA DE MAYRINK,MAIRINQUE,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4295,Jornal,CANTAREIRA NEWS,MAIRIPORÃ,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4296,Jornal,CIDADE DE MAIRIPORA,MAIRIPORÃ,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4297,Jornal,CORREIO MARILIENSE,MARÍLIA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4298,Jornal,JORNAL DO POVO,MARÍLIA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4299,Jornal,DIARIO DE MARILIA,MARÍLIA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,Sim,
id4300,Jornal,BOM DIA MARILIA,MARÍLIA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4301,Jornal,JORNAL CIDADE DE MARILIA,MARÍLIA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4303,Jornal,FOLHA DA CIDADE,MARTINÓPOLIS,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4304,Jornal,A COMARCA,MATÃO,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4305,Jornal,JORNAL DO COMERCIO,MATÃO,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4306,Jornal,TRIBUNA ACONTECE,MAUÁ,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4307,Jornal,A VOZ DE MAUA,MAUÁ,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4308,Jornal,CIDADES EM DEBATE,MAUÁ,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4309,Jornal,JORNAL DA CIDADE,MIRASSOL,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4310,Jornal,FOLHA DE MIRASSOL,MIRASSOL,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4311,Jornal,CORREIO DE MIRASSOL,MIRASSOL,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4312,Jornal,A MOCOCA,MOCOCA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4313,Jornal,O DESTAQUE,MOCOCA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4314,Jornal,RADIO REVISTA,MOGI DAS CRUZES,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4315,Jornal,A SEMANA,MOGI DAS CRUZES,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4316,Jornal,O DIARIO (EX-DIÁRIO DE MOGI),MOGI DAS CRUZES,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4317,Jornal,FOLHA IMPRESSO BRASIL,MOGI DAS CRUZES,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4318,Jornal,O DIA DE MOGI DAS CRUZES,MOGI DAS CRUZES,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4319,Jornal,FOLHA DE MOGI,MOGI DAS CRUZES,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4320,Jornal,JORNAL SETE,MOGI DAS CRUZES,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4321,Jornal,DIARIO DO ALTO TIETE,MOGI DAS CRUZES,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4322,Jornal,MOGI NEWS,MOGI DAS CRUZES,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4323,Jornal,TRIBUNA DO GUAÇU,MOGI GUAÇU,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4324,Jornal,CORREIO DO POVO,MOGI GUAÇU,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4325,Jornal,JORNAL CIDADE,MOGI GUAÇU,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4326,Jornal,GAZETA GUAÇUANA,MOGI GUAÇU,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4327,Jornal,O REGIONAL,MOGI GUAÇU,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4328,Jornal,O IMPACTO,MOGI-MIRIM,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4329,Jornal,O POPULAR,MOGI-MIRIM,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4330,Jornal,A COMARCA,MOGI-MIRIM,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4331,Jornal,CIDADE DE MONGAGUA,MONGAGUÁ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4332,Jornal,TEMPO,MONTE ALTO,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4333,Jornal,O IMPARCIAL,MONTE ALTO,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4334,Jornal,CIDADE SONHO,MONTE ALTO,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4335,Jornal,JORNAL DE MONTE,MONTE APRAZÍVEL,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4336,Jornal,A CIDADE,MONTE AZUL PAULISTA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4337,Jornal,A COMARCA,MONTE AZUL PAULISTA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4338,Jornal,JORNAL DE MONTE MOR,MONTE MOR,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4339,Jornal,A TRIBUNA,MORRO AGUDO,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4340,Jornal,O MOMENTO,MORRO AGUDO,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4341,Jornal,FOLHA DE NAZARE,NAZARÉ PAULISTA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4342,Jornal,O GRANADEIRO REGIONAL,NOVA GRANADA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4345,Jornal,A GAZETA DA TARDE,NOVO HORIZONTE,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4346,Jornal,PLANETA NEWS,OLÍMPIA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4347,Jornal,FOLHA DA REGIAO,OLÍMPIA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4348,Jornal,O MOJIANO,ORLÂNDIA,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4349,Jornal,GIRO S/A,OSASCO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4350,Jornal,COMUNICAÇAO,OSASCO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4351,Jornal,CORREIO PAULISTA,OSASCO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4352,Jornal,A RUA,OSASCO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4353,Jornal,PAGINA ZERO,OSASCO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4354,Jornal,TRIBUNA DE OSASCO,OSASCO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4355,Jornal,DIARIO DA REGIAO,OSASCO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4356,Jornal,JORNAL DO TREM/ FOLHA DO ONIBUS,OSASCO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4357,Jornal,VISAO OESTE,OSASCO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR,,Sim,
id4358,Jornal,JORNAL DE OSVALDO CRUZ,OSVALDO CRUZ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4359,Jornal,CIDADE ABERTA,OSVALDO CRUZ,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4360,Jornal,NOVO JORNAL REGIONAL,OURINHOS,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4361,Jornal,FOLHA DE OURINHOS,OURINHOS,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
id4362,Jornal,TRIBUNA OURINHENSE,OURINHOS,n/d,SP,São Paulo,Sudeste,Brasil,Secom/PR,,,
